"","system.index","SAVI","SAVI_1","SAVI_10","SAVI_11","SAVI_12","SAVI_13","SAVI_14","SAVI_15","SAVI_16","SAVI_17","SAVI_18","SAVI_19","SAVI_2","SAVI_20","SAVI_21","SAVI_22","SAVI_23","SAVI_24","SAVI_25","SAVI_26","SAVI_27","SAVI_28","SAVI_29","SAVI_3","SAVI_30","SAVI_31","SAVI_32","SAVI_4","SAVI_5","SAVI_6","SAVI_7","SAVI_8","SAVI_9",".geo","CID","class"
"38","00000000000000000025_0",0.993189648265363,1.01674169949353,1.01786151211157,1.01668080294034,1.02824104958861,0.970224284609435,1.03131015013474,1.06977695927972,1.06181428953706,1.04504947452523,1.04479310625152,1.04098919287314,0.983002671820818,1.08985819975339,1.04896167482695,1.0605831124574,1.09459459459459,1.05912516509984,1.08291058972733,1.0511098931214,1.0248127340824,1.06711570844359,1.09009335629475,0.991658324991658,1.07358762144656,1.07600165220983,1.08835027365129,1.03046967895363,1.00512228554938,1.00534759358289,0.870684808276172,0.992087190206032,0.983053091486827,NA,38,"for"
"39","00000000000000000026_0",1.04070072380153,1.03937266944505,1.05530104712042,1.02781289506953,1.06770952272208,0.996876951905059,1.06376080691643,1.08007533816563,1.04841149773071,1.08114640883978,1.06608213525885,1.09250969859743,1.04351749724255,1.06806666259691,1.07507716817684,1.09534599965139,1.05939980856934,1.070439422097,1.07389422569408,1.05450337981853,1.06119357770373,1.07852193995381,1.09162613382411,1.02162334895611,1.07659151193634,1.07876879648228,1.09341092917735,1.05266746207602,1.02797681529825,1.06418918918919,0.942136197811107,0.990807061079465,1.0376125405603,NA,39,"for"
"40","00000000000000000027_0",0.994439250036908,0.931159420289855,1.01331441667576,1.06473319075687,1.00368109594148,1.05296259516716,1.06031169940222,1.08505963590709,1.08180484225972,1.08977369769428,1.101139523472,1.09014549272536,0.954761239877129,1.08867709520356,1.09144098222597,1.08647526807333,1.08681417927297,1.08242488699814,1.12203657710544,1.11133780238997,1.08911240515264,1.10723989132172,1.10772988651977,0.982175453666917,1.09267590426489,1.11378141204627,1.10838210702341,1.00405346187555,0.921051150751224,0.98469307243175,0.866656146441534,0.968378785343818,0.997325782601856,NA,40,"for"
"41","00000000000000000028_0",1.05971150620597,1.02470984649944,1.03809298473915,1.05581498776962,1.01209256644773,1.02017407732272,1.00694574807584,1.04631477530796,1.05468173998525,1.06604025412418,1.06233694905945,1.04814478373279,1.0316421435953,1.06304437992534,1.05852768601154,1.07235715005543,1.04743692554438,1.0630022697994,1.05664074459617,1.06013179571664,1.0765873574546,1.07277089164334,1.07246873393867,1.00817128671907,1.07164572355087,1.08519201744089,1.15063756213529,1.01867269267364,1.0257538864956,1.00092652645233,0.930033185840708,0.975259915286869,1.00592206561649,NA,41,"for"
"42","00000000000000000029_0",1.06386671294689,1.05097885285315,1.04861978870839,1.07361445000325,1.08853831294269,1.06122448979592,1.06381850948797,1.09720785935884,1.11951076702882,1.10606234901645,1.09688924113335,1.11150298426479,1.04900992671899,1.10232229164211,1.08764485066101,1.08787968150988,1.0896560525812,1.07872539831303,1.10243166386164,1.08556178857361,1.10509554140127,1.09521427380357,1.10681098744001,1.06184883500663,1.10109274614244,1.10391875256463,1.10895305359369,1.07449383802817,1.04554018657231,1.09384991536581,0.928686983516243,1.03043954705954,1.18832829574518,NA,42,"for"
"43","0000000000000000002a_0",1.09653696284507,1.0539877890486,1.08396864597874,1.0635530928418,1.07317607136993,1.05292202417085,1.05638109543479,1.08747071293094,1.09760673071457,1.10812331233123,1.08621899859616,1.08890726765223,1.05418670368351,1.08834048640916,1.08753469010176,1.09486463257413,1.09398565385323,1.07563379095427,1.11030943549616,1.09154478177262,1.09015302727878,1.09802804057905,1.10324335213537,1.07521153243497,1.08624898291294,1.10066070734551,1.10002220248668,1.07602847671322,1.06730000887863,1.06574556524794,0.947322255250719,1.01994333648131,1.05957937510296,NA,43,"for"
"44","0000000000000000002b_0",1.05147267464957,1.03368805490838,1.06200114935189,1.06144697720515,1.08896440309732,1.0095061110714,1.04427549194991,1.07476491444427,1.05826271186441,1.10049168554224,1.0766973769145,1.08831584931011,1.03652721105157,1.06996021220159,1.08627222384145,1.09745260663507,1.06881881881882,1.0948980767016,1.09316347369445,1.09768752802511,1.09403206250842,1.08391098139365,1.10559147102189,1.03537712411806,1.09316159480851,1.09933394579697,1.10082001061884,1.05215196108614,1.02872134769401,1.02299443184162,0.912135832250881,1.00213662169587,1.0560467555822,NA,44,"for"
"45","0000000000000000002c_0",1.05625801722558,1.03452469427741,1.06832443844936,1.03375662050922,1.07626245276537,1.02271372756771,1.04903200053223,1.08431397905082,1.08824677860211,1.08294877711121,1.07412989860236,1.07563301545544,1.02314331262712,1.09681011852677,1.06409767264403,1.07475474978269,1.06366585563666,1.08822551692042,1.08879828622763,1.07791528673523,1.06958280278631,1.08823709509522,1.08925340026852,1.03544022025658,1.08792959563007,1.10258599658453,1.10420334507042,1.05047194546408,1.04342225323386,1.03144889554474,0.893282586130196,0.970445796597541,1.02003362286355,NA,45,"for"
"46","0000000000000000002d_0",1.05824950304199,1.03656951921292,1.05225059226112,1.0280706754061,1.05180907083404,1.02067399617591,1.03008423586041,1.07917576273894,1.07276736493936,1.07794865025411,1.0913267437004,1.06989526081095,1.03945058349685,1.0869693919839,1.0918984280532,1.08035062089116,1.07005635245902,1.05736413756892,1.07593415835636,1.07500272538973,1.09476162448499,1.08241129339947,1.09679972859889,1.02191962803055,1.09251516400683,1.10020474527279,1.10106224560707,1.05475614414873,1.03663527439475,1.04114713216958,0.901724684260559,1.00213662169587,1.03110758866653,NA,46,"for"
"47","0000000000000000002e_0",1.0408494521845,1.02100840336134,1.07020599363402,1.01298279779292,1.05180907083404,1.05024588411375,1.06849791376912,1.10835876966424,1.09758032526775,1.09183035155761,1.09585893975073,1.10469781286398,1.03186764921185,1.06071152358855,1.08782936010038,1.07562931610604,1.0512454592631,1.05309595084292,1.06831943333714,1.05450337981853,1.07565464019524,1.09081891325912,1.09481843278828,1.01773270636225,1.09243925614226,1.09663287657277,1.11278195488722,1.04823365045572,1.00953200910153,1.02178899082569,0.901657158380875,1.01271235409685,1.09908044577066,NA,47,"for"
"48","0000000000000000002f_0",1.04090325197755,1.03667986912347,1.05989887203423,1.02915892193309,1.09433746643049,1.05870486181158,1.07116428219043,1.08218095614382,1.07984266096198,1.09488211615871,1.08886771910724,1.07853223593964,1.03768482826074,1.07712467240734,1.07807369573148,1.08209636903403,1.07924376508447,1.08815851922164,1.08179060120116,1.08071973010121,1.07693358841213,1.08835721899799,1.09415758442023,1.06871645351534,1.0923113715174,1.09782289771727,1.0999384821878,1.0460313174946,1.03762115984886,1.03353540564943,0.929943620797661,1.0117599351176,1.05030858425285,NA,48,"for"
