system:index,NDWI,NDWI_1,NDWI_10,NDWI_11,NDWI_12,NDWI_13,NDWI_14,NDWI_15,NDWI_16,NDWI_17,NDWI_18,NDWI_19,NDWI_2,NDWI_20,NDWI_21,NDWI_22,NDWI_23,NDWI_24,NDWI_25,NDWI_26,NDWI_27,NDWI_28,NDWI_29,NDWI_3,NDWI_30,NDWI_31,NDWI_32,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDWI_8,NDWI_9,VALUE,.geo
00000000000000000040_0,-0.1380753,-0.36173135,-0.2756024,-0.37584305,-0.41649196,-0.43577367,-0.1954211,-0.39065674,-0.39294118,-0.38339922,-0.3954717,-0.34527913,-0.33387756,-0.25986195,-0.3747767,-0.42723006,-0.2521739,-0.079457365,-0.451341,-0.2796486,-0.5133452,-0.41327623,-0.5248853,-0.46480885,-0.5392739,-0.47403684,-0.46521145,-0.36335403,-0.5652174,-0.49157175,-0.46115035,-0.3208389,-0.028183715,1.0,
00000000000000000041_0,-0.14761092,-0.25166297,-0.14611006,-0.087969765,-0.12712361,-0.20464881,-0.18589188,-0.2069642,-0.2291028,-0.1789976,-0.17635271,-0.26556993,-0.19854721,0.12154454,-0.16235293,-0.15821813,-0.2668919,-0.019386314,-0.2513854,-0.2136969,-0.3795804,-0.2543455,-0.16384181,-0.23836875,-0.3020962,0.24976578,-0.33038086,-0.21366595,-0.29267222,-0.1195735,-0.07372401,-0.13872023,-0.08672377,1.0,
00000000000000000042_0,-0.33842945,-0.40704647,-0.38550466,-0.16866028,-0.3244582,-0.46662238,-0.20828867,-0.40982404,-0.48030534,-0.32328105,-0.11169652,-0.43288785,-0.16026813,-0.24217463,-0.41073,-0.3285273,-0.39279732,-0.41511628,-0.39634147,-0.40211505,-0.4244717,-0.5134291,-0.3259638,-0.44142804,-0.30921328,-0.31518102,-0.39221218,-0.33719647,-0.3750447,-0.1057226,-0.12509327,-0.4917891,-0.25293753,1.0,
00000000000000000043_0,-0.4546694,-0.3773036,-0.56290674,-0.39466667,-0.4617107,-0.5373552,-0.37137917,-0.3801783,-0.38227847,-0.43139604,-0.39808062,-0.23739238,-0.32003325,-0.36802465,-0.33297586,-0.18129404,-0.31486312,-0.3940549,-0.4967666,-0.5184308,-0.5403987,-0.6469322,-0.63984674,-0.4215651,-0.6114809,0.3496477,-0.44343466,-0.37975225,-0.4921974,-0.47741148,-0.35628414,-0.5102673,-0.51227236,1.0,
00000000000000000044_0,-0.5425748,-0.36830273,-0.38633412,-0.36182755,-0.54856175,-0.43410406,-0.31549472,-0.41686556,-0.33518487,-0.31785083,-0.30445188,-0.3096312,-0.30706245,-0.35841313,-0.50155765,-0.42346472,-0.24573767,0.09495477,-0.52128047,-0.6099844,-0.39659366,-0.40782592,-0.2547447,-0.5077805,-0.34873405,0.22864456,-0.45488322,-0.36572486,-0.5555556,-0.35641548,-0.086869694,-0.3625475,-0.39803922,1.0,
00000000000000000045_0,-0.27313882,-0.33693796,-0.28538987,-0.48675916,-0.4265403,-0.47577092,-0.45135406,-0.3905121,-0.42326176,-0.36066818,-0.35535857,-0.420931,-0.39215028,-0.3547541,-0.3652071,-0.36240503,-0.2662149,-0.12845728,-0.4407395,-0.40042597,-0.3628586,-0.48441926,-0.5159113,-0.46841624,-0.45960265,-0.2636656,-0.51445085,-0.5097252,-0.43757433,-0.36850038,-0.4225471,-0.376737,-0.40609756,1.0,
00000000000000000046_0,-0.37694013,-0.31209317,-0.5933735,-0.47808564,-0.5461866,-0.4911032,-0.4445849,-0.5363184,-0.40264797,-0.43757725,-0.38583457,-0.44865662,-0.13787761,-0.41515803,-0.5491228,-0.28692257,-0.4193303,-0.39112487,-0.52680653,-0.5410062,-0.6039338,-0.59101844,-0.48207527,-0.23472668,-0.5585284,-0.44013122,-0.4700748,-0.3427914,-0.45068663,-0.38287938,-0.40256882,-0.41515762,-0.41905856,1.0,
00000000000000000047_0,-0.2938053,-0.24962406,-0.20703654,-0.12875536,-0.40298507,-0.28373015,-3.7216226E-4,-0.1559633,-0.3152828,-0.4074074,-0.24089307,-0.3129139,-0.27141133,-0.44198173,-0.40670937,-0.12743972,-0.2705224,-0.27746135,-0.27886322,-0.3116362,-0.43069306,-0.5281342,-0.32733563,-0.22484472,-0.48357964,-0.5031746,-0.48152173,-0.21947674,-0.2623853,-0.17567568,-0.3296322,-0.27717784,-0.31837308,1.0,
00000000000000000048_0,-0.45877194,-0.3463811,-0.4610579,-0.45614678,-0.5020671,-0.5714286,-0.5251142,-0.5486806,-0.48046148,-0.29781422,-0.42658424,-0.47456878,-0.4817073,-0.4313099,-0.5090253,-0.3467372,-0.34159565,-0.5477072,-0.51230425,-0.5358707,-0.41935483,-0.61549395,-0.52733564,-0.64592814,-0.4890511,-0.39621016,-0.3665998,-0.44520825,-0.52741516,-0.47869506,-0.4401895,-0.41182125,-0.54047215,1.0,
00000000000000000049_0,-0.36735678,-0.24614567,-0.41742423,-0.4074074,-0.28724048,-0.39833054,-0.31319556,-0.36623377,-0.37910968,-0.31330183,-0.4156669,-0.36219817,-0.015512675,-0.37265626,-0.41630402,-0.3785489,-0.24837758,0.0038412292,-0.41672674,-0.45983934,-0.4871185,-0.3838384,-0.46780202,-0.3087296,-0.45578232,-0.5053823,-0.43726456,-0.11681297,-0.49482623,-0.27912933,-0.1278113,0.13463752,-0.21469219,1.0,
0000000000000000004a_0,-0.38584247,-0.278125,-0.49658704,-0.39549103,-0.46836686,-0.52291864,-0.5071889,-0.5167895,-0.44015297,-0.42379627,-0.39322737,-0.4221902,-0.4806139,-0.39737433,-0.36087605,-0.34638196,-0.32774946,-0.479067,-0.45923263,-0.3896559,-0.33916023,-0.34092528,-0.5170068,-0.16219668,-0.5741417,-0.35169882,-0.35078177,-0.42109704,-0.55718786,-0.44046798,-0.35332465,-0.44871795,-0.5055319,1.0,
0000000000000000004b_0,-0.3252115,-0.33779955,-0.2813599,0.20583941,-0.44356954,-0.46177605,-0.28688523,-0.33656052,-0.4073276,-0.36631632,-0.30803418,-0.14820847,-0.18817954,-0.26925898,-0.47436824,-0.25925925,-0.3359299,-0.16666667,-0.17525773,-0.24770643,-0.43289226,-0.5423198,-0.4232456,0.055,-0.4151534,-0.2527964,-0.460262,-0.38193202,-0.46316078,-0.38036582,-0.45752826,-0.3670291,-0.41276595,1.0,
0000000000000000004c_0,-0.35370153,-0.2135965,-0.30705658,-0.30415264,-0.3997773,-0.24435616,-0.24462521,-0.32043532,-0.4011905,-0.45108226,-0.32093775,-0.4256301,-0.34416544,-0.34902412,-0.38330975,-0.29319373,-0.38878265,-0.37466738,-0.42741936,-0.41095892,-0.49445042,-0.65758294,-0.41283423,-0.31477517,-0.53121656,-0.59940505,-0.5186441,0.33300394,0.19626169,-0.010211028,-0.016885553,0.017462166,0.008032128,1.0,
0000000000000000004d_0,-0.41074932,-0.29996374,-0.47544253,-0.3110785,-0.41490546,-0.5358615,-0.31161082,-0.32576102,-0.40042308,-0.44190714,-0.31618258,-0.37512437,-0.50729334,-0.2380008,-0.41786107,-0.383709,-0.2954914,-0.3674623,-0.4311649,-0.45464757,-0.48902306,-0.5361372,-0.513223,-0.63185376,-0.4351733,-0.5004403,-0.36424413,-0.41233373,-0.5562044,-0.42541966,-0.45676428,-0.42258066,-0.4703633,1.0,
0000000000000000004e_0,-0.059142433,-0.28615177,-0.39991912,-0.08927424,0.019632678,-0.3713845,0.28306878,-0.46509707,-0.41985926,0.6923672,0.09305761,0.08947369,-0.30546623,0.59422904,-0.2173913,0.09410865,0.4059754,0.0024937657,0.057757646,-0.4006381,-0.37484586,-0.35640386,-0.25787312,-0.42742816,-0.53895843,-0.46167558,-0.38272816,-0.43784785,-0.29801324,-0.44121715,-0.46955454,-0.35651538,-0.4671341,1.0,
0000000000000000004f_0,-0.4058148,-0.26354453,-0.42292172,-0.40341297,-0.39204547,-0.4812058,-0.30970046,-0.32866555,-0.2487709,-0.1449016,-0.2498096,-0.27662778,-0.18450363,-0.34230545,-0.39610174,-0.2601556,0.06823028,-0.1300878,-0.34322035,-0.35128313,-0.36161035,-0.55547255,-0.4848618,-0.10579577,-0.48398092,-0.4765471,-0.46289754,-0.28025478,-0.36208853,-0.35769656,-0.42736545,-0.37055838,-0.4290375,1.0,
00000000000000000050_0,-0.28664497,-0.26128197,-0.34440434,-0.32783327,-0.32297063,-0.33650577,-0.34244496,-0.32692307,-0.24604832,-0.34375,-0.24493927,-0.24799389,-0.20086706,-0.25274727,-0.389372,-0.31246844,-0.35118645,-0.28624192,-0.4146154,-0.3657838,-0.35359907,-0.4663702,-0.4482035,-0.21273713,-0.43675417,-0.48418835,-0.46799356,-0.4020415,-0.2959672,-0.25745553,-0.26308492,-0.3168821,-0.29364836,1.0,
00000000000000000051_0,-0.3844376,-0.22822127,-0.3028048,-0.55807364,-0.36570477,-0.53188694,-0.46416998,-0.3693138,-0.42920518,-0.3732852,-0.33602965,-0.35206613,-0.40143257,-0.38545126,-0.41235697,-0.3515297,-0.31572327,-0.43700266,-0.49478564,-0.30814332,-0.36731723,-0.36202952,-0.4332999,-0.504059,-0.33498147,-0.39478418,-0.44356826,-0.17712691,-0.34204024,-0.32222223,-0.4451567,-0.39498895,-0.4225774,1.0,
00000000000000000052_0,0.09311741,-0.4764131,-0.45783484,-0.11096257,-0.48536208,-0.5144333,-0.45526525,-0.44347826,-0.43278086,-0.4765724,-0.4499606,-0.4314754,-0.29929477,-0.53803784,-0.44421273,-0.4659091,-0.44542253,-0.4980916,-0.5200578,-0.48045602,-0.5020313,-0.6230366,-0.5625,-0.4716516,-0.6009596,-0.31853035,-0.48292682,-0.2510476,-0.51962173,-0.48234054,-0.28403756,-0.44898406,-0.4574662,1.0,
00000000000000000053_0,-0.42378378,-0.35565078,-0.05754141,-0.3438486,-0.3824023,-0.44636014,-0.40874594,-0.2967096,-0.35640138,-0.14938489,-0.38844,-0.38228253,-0.19156176,-0.22896698,-0.43987823,-0.32063305,-0.10054348,0.19222462,0.13333334,-0.377858,0.15176715,-0.4638824,0.6698113,-0.18412699,-0.47157726,-0.21870701,-0.47446957,-0.3015582,-0.2177879,-0.106417544,-0.091302,-0.28195828,-0.39555073,1.0,
00000000000000000054_0,-0.39267015,-0.3031618,-0.2651834,-0.26209047,-0.45577085,-0.50571924,-0.46140996,-0.5143939,-0.40861565,-0.41781828,-0.34829932,-0.33793104,-0.428131,-0.40030533,-0.38795778,-0.3515297,-0.36646944,-0.44102138,-0.5159501,-0.31622642,-0.50165015,-0.50795263,-0.4003224,-0.5215429,-0.47178185,-0.5302594,-0.43482882,-0.4655704,-0.42459175,0.12307692,-0.43820998,-0.39550313,-0.4217016,1.0,
00000000000000000055_0,-0.22098106,-0.3143872,-0.4489164,-0.44972974,-0.42769545,-0.34147272,-0.28707483,-0.30387858,-0.3290382,-0.3596358,-0.037536092,-0.32838774,-0.13696772,0.2625,-0.4267367,-0.3453053,-0.08741259,0.08173913,-0.35214448,-0.122857146,0.04597701,-0.5207349,0.059119496,-0.18641259,-0.26865673,-0.16171618,-0.41666666,-0.31272465,0.04036909,0.0065897857,-0.15069209,-0.24833998,-0.50920737,1.0,
00000000000000000056_0,-0.0782877,-0.3573092,-0.34283453,-0.24711317,-0.39289805,-0.421117,-0.38363892,-0.33950618,-0.3846154,-0.3756649,-0.43691814,-0.4004884,-0.20302649,-0.22184557,-0.48763657,-0.38926175,-0.29313928,-0.39747843,-0.3537906,-0.33768588,-0.4582372,-0.5209974,-0.48322982,-0.4211799,-0.47132796,-0.5166817,-0.50842535,-0.47868624,-0.3577809,-0.33333334,-0.22686376,-0.3697479,-0.37106246,1.0,
00000000000000000057_0,-0.43104747,-0.15884477,-0.2733865,-0.4215722,-0.44864866,-0.5138756,-0.46679816,-0.31343284,-0.4246795,-0.4226138,-0.2607313,-0.41784927,-0.15301724,-0.41077545,-0.47117296,-0.3798531,-0.3447481,-0.4329446,-0.44162437,-0.30709767,-0.48989752,-0.5583473,-0.4310595,-0.4827481,-0.42071533,-0.44472077,-0.53072906,-0.25979158,-0.3552812,-0.3871191,-0.42103308,-0.43121302,-0.42381468,1.0,
00000000000000000058_0,-0.43989852,-0.3660079,-0.3142193,-0.23440285,-0.36270192,-0.43993232,-0.3669402,-0.35440302,-0.39482757,-0.38885158,-0.429475,-0.33126295,-0.23255815,-0.43629342,-0.4626355,-0.37942123,-0.32571092,-0.43170598,-0.42398164,-0.358257,-0.4601808,-0.5841436,-0.45930564,-0.4010989,-0.4804483,-0.5177917,-0.4772664,-0.4693515,-0.33538148,-0.28804904,-0.19745801,-0.33333334,-0.4078478,1.0,
00000000000000000059_0,-0.35698587,-0.2763685,-0.2535971,-0.2565517,-0.3026316,-0.16779128,-0.3180482,-0.27468264,-0.2870999,-0.3705732,-0.41973376,-0.40070176,-0.15565032,-0.22154056,-0.40644807,-0.39958593,-0.13272311,0.32234433,0.1659919,-0.36298844,-0.41482195,-0.4386174,-0.19081779,-0.3400251,-0.48371533,-0.05882353,-0.5197111,-0.38019392,-0.4079916,-0.2005717,-0.19070454,-0.29961362,-0.26062468,1.0,
0000000000000000005a_0,-0.32753623,-0.21944444,-0.31960997,-0.33748937,-0.33956787,-0.31370038,-0.35243723,-0.24131082,-0.31715426,-0.35431707,-0.28583127,-0.36666667,-0.37544313,-0.34329155,-0.4258525,-0.35377556,-0.3318657,-0.39963832,-0.4347826,-0.44583705,-0.3928503,-0.35153583,-0.3271417,-0.3603625,-0.36558065,-0.3611111,-0.42686138,-0.20207821,-0.35368243,-0.2941593,-0.31103125,-0.3765133,-0.3030043,1.0,
0000000000000000005b_0,-0.13307565,0.13583139,-0.28297633,0.0062402496,-0.19820628,-0.39880717,0.23940435,0.25617978,0.12858783,0.46004844,0.8344434,0.7476568,-0.045783132,0.7128631,0.71089107,0.6284264,0.6512936,0.79624665,0.930192,0.79770595,0.6478261,0.55487335,0.7416357,0.24142662,0.65207875,0.64675325,0.530303,-0.26204467,-0.34780556,-0.2052888,-0.3372905,-0.27844313,-0.38449368,1.0,
0000000000000000005c_0,-0.20586747,0.11679644,-0.2539499,-0.35230866,-0.17986578,-0.41711643,-0.28170514,-0.24721879,-0.2689394,-0.20446928,0.1770902,0.5096852,-0.15207373,0.36075035,0.14954337,0.23364486,0.38612244,0.34069768,0.24973877,0.22162804,-0.15073891,0.17164698,0.2970069,-0.3263889,0.06755471,0.11941511,-0.3656007,-0.4019734,-0.29180327,-0.27753934,-0.33381712,-0.29864532,-0.4064171,1.0,
0000000000000000005d_0,-0.27954867,-0.19207004,-0.5161772,-0.30382562,-0.49957806,-0.3133671,-0.45150995,-0.37300745,-0.36552194,-0.457971,-0.40062925,-0.4106602,-0.24740578,-0.4621733,-0.3277311,-0.48026806,-0.40519974,-0.18859649,-0.53090173,-0.5044548,-0.37560976,-0.5965665,-0.47252196,-0.42949063,-0.36502346,-0.5475932,-0.5611555,-0.14732143,-0.31314462,-0.5054602,-0.42223293,-0.4024233,-0.42970037,1.0,
0000000000000000005e_0,-0.37298325,-0.29659235,-0.38582677,-0.3611111,-0.3393086,-0.4252053,-0.35781434,-0.41213307,0.034277197,0.09665144,-0.1338141,0.038539555,-0.28039703,0.08568329,-0.00645682,0.3101145,0.42430088,0.23853211,0.19145148,0.52210724,-0.06152584,0.0351585,0.14864865,-0.44638017,0.03107861,0.10084581,-0.04381779,-0.44946674,-0.41489363,-0.31482735,-0.40058556,-0.4931369,-0.33582583,1.0,
0000000000000000005f_0,-0.21404193,-0.1735358,-0.28695652,-0.34454638,-0.39134163,-0.46153846,-0.35020307,-0.41276595,-0.228249,-0.14432329,-0.2789916,-0.24771442,-0.23563218,-0.37720206,-0.136939,0.44696066,0.55991286,0.881495,0.7183099,0.87626773,1.0955882,0.4301887,0.71707314,-0.39476863,0.5528169,0.82395643,0.6149871,-0.37451738,-0.35464534,-0.3181818,-0.2966731,-0.431645,-0.48265895,1.0,
00000000000000000060_0,-0.4419983,-0.4691252,-0.30082193,-0.38984674,-0.28990963,-0.3636743,-0.34677944,-0.39526668,-0.28645992,-0.20296696,-0.34794965,-0.3399913,-0.18393235,-0.37580645,-0.4375801,-0.3875309,-0.32447225,-0.34987766,-0.42857143,-0.31206125,-0.42391604,-0.44107533,-0.46013364,-0.3755331,-0.46609312,-0.40290213,-0.44818538,-0.28442115,-0.34316218,-0.34144542,-0.28267077,-0.48439452,-0.4238683,1.0,
00000000000000000061_0,0.40716612,0.7519084,0.8056426,0.93206954,0.8813736,1.0340716,0.9833024,1.3702532,1.0237154,0.95500565,0.90751445,0.9937824,0.7757685,1.117061,1.027439,1.0402299,0.95127356,0.971113,0.94929576,0.9659367,0.8852868,0.75396824,0.92086333,0.928808,0.8487395,0.9771167,0.8119266,0.95423955,0.87768596,0.9184953,0.70038414,0.40074906,0.85927504,1.0,
00000000000000000062_0,-0.28594506,-0.28165373,0.8877136,0.3543491,-0.11869748,0.54657686,0.87364775,1.5632458,0.77025825,0.7771115,0.80320364,0.928125,-0.23542306,0.9101124,0.8669355,0.77272725,0.8992974,0.83950615,0.8769231,0.9306358,-0.20930232,0.32123125,0.20225246,-0.37904763,0.7337884,0.3794163,-0.16353591,-0.43954334,-0.45640662,0.78855723,0.2601156,-0.29474384,-0.27398524,1.0,
00000000000000000063_0,-0.4522157,-0.20257635,0.6475327,0.7002997,0.8354554,0.75060534,1.0201834,1.0462428,1.1564482,0.96763,0.96107054,1.0074441,-0.06273526,1.117061,1.013459,1.0170455,0.9460674,1.0112835,0.9506173,1.0062696,0.76978415,0.8687259,1.0,0.5569384,0.9536083,0.97783935,0.9477435,0.6476965,0.79022646,0.7002237,0.56453425,0.34562212,0.6489083,1.0,
00000000000000000064_0,-0.48982668,-0.4650865,-0.3591275,-0.42406386,-0.5022936,-0.415311,-0.44021496,-0.43926787,-0.32443258,-0.5092332,-0.27064374,-0.38184547,-0.15719064,-0.47925907,-0.44319665,-0.38800174,-0.4264254,-0.13774319,-0.42153662,-0.41388297,-0.41301462,-0.4916388,-0.42523482,-0.6271047,-0.4417873,-0.27303967,-0.46025878,-0.5333088,-0.4439984,-0.45577356,-0.42699867,-0.45415777,-0.43910548,1.0,
00000000000000000065_0,-0.3485342,-0.31932774,-0.34989926,-0.28887102,-0.391404,-0.48756105,-0.43681592,-0.43307087,-0.349974,-0.41682974,-0.44046527,-0.4473114,-0.24145658,-0.081288345,-0.53496504,-0.48394063,-0.42166734,-0.39496818,-0.5198828,-0.33793104,-0.50493234,-0.49943426,-0.5297203,-0.31114227,-0.5335083,-0.43699297,-0.31816626,-0.34172663,-0.26850057,-0.36122102,-0.30661744,-0.3881035,-0.47088185,1.0,
00000000000000000066_0,-0.45232648,-0.54412895,-0.36443883,-0.0976431,-0.47007397,-0.52819926,-0.32844576,-0.45198593,-0.4875,-0.40310937,-0.4103814,-0.46733373,-0.41836736,-0.4552381,-0.3815126,-0.4023389,-0.36145872,-0.34398606,-0.4218083,-0.41404057,-0.37705648,-0.3371518,-0.36824566,-0.5333985,-0.40520874,-0.46105263,-0.3246857,-0.5674232,-0.47754136,-0.510453,-0.15791002,-0.44107383,-0.47769985,1.0,
00000000000000000067_0,-0.13140917,-0.3039501,-0.32591218,0.052194543,-0.32505965,-0.27001634,-0.25834972,-0.30700368,-0.3376535,-0.41474655,-0.3146853,-0.37751004,-0.040240694,-0.21011673,-0.4156522,-0.2413793,-0.38623327,-0.21158691,-0.35284552,-0.4527845,-0.31910026,-0.5550201,-0.31198347,-0.31352675,-0.3235698,-0.3428151,-0.35039553,-0.32302687,-0.23522459,-0.060303893,-0.28448275,-0.18282989,-0.2761788,1.0,
00000000000000000068_0,-0.33747572,-0.30509478,-0.3509029,0.0565635,-0.5226456,-0.2626087,-0.4446893,-0.29834956,-0.3463035,-0.40810555,-0.40300336,-0.38342318,-0.4480035,-0.3790683,-0.3792025,-0.37794614,-0.3592786,-0.11971147,-0.45619774,-0.35604143,-0.423789,-0.37892377,-0.38141674,-0.3008963,-0.45031127,-0.40582433,-0.37237394,-0.51047826,-0.36531734,-0.3053748,-0.17082265,-0.55256724,-0.3947158,1.0,
00000000000000000069_0,-0.27222833,-0.35730338,0.053416148,-0.22320303,-0.083010085,-0.16164112,-0.14141877,-0.08043354,-0.03875189,-0.06482593,-0.14137116,-0.052700065,-0.021359224,0.046999276,0.049130764,0.27522936,0.16008316,0.17601547,-0.021553885,-0.030746706,-0.21623336,-0.048611112,0.19019218,-0.016356459,0.16225876,0.06341463,0.11525258,-0.11919192,-0.26710403,-0.14675768,-0.29109588,-0.3277122,-0.23271665,1.0,
0000000000000000006a_0,-0.40607274,-0.3798784,-0.3678511,-0.23823975,-0.30438715,-0.3934859,-0.41373643,-0.34029227,-0.27008477,-0.43462297,-0.10140845,-0.40027893,-0.31320754,-0.41656366,-0.42857143,-0.36772293,-0.22621757,-0.27575967,-0.4041977,-0.33783108,-0.33333334,-0.30677655,-0.38098276,-0.3098337,-0.4244638,-0.5285822,-0.4966207,-0.33676094,-0.4465162,-0.3977546,-0.23269166,-0.3376184,-0.46755853,1.0,
0000000000000000006b_0,-0.44593838,-0.45675266,-0.34175152,-0.32026145,-0.42600897,-0.5171666,-0.46599093,-0.43828714,-0.3446232,-0.4777937,-0.49165526,-0.3265306,-0.2601377,-0.44633663,-0.44560358,-0.43141475,-0.39521432,-0.40717232,-0.25962326,-0.4538857,-0.52100563,-0.3899139,-0.4953165,-0.40296835,-0.48004562,-0.46807647,-0.50590885,-0.46028662,-0.40572748,-0.35140416,-0.23182982,-0.4098472,-0.4424205,1.0,
0000000000000000006c_0,-0.45704308,-0.43508258,-0.4449796,-0.28862163,-0.33145276,-0.48613006,-0.22592068,-0.45349583,-0.38853502,-0.4189358,-0.41032118,-0.44367176,-0.24747938,-0.41535616,-0.48249027,-0.42285344,-0.41650915,-0.36855137,-0.22753346,-0.44416392,-0.4561614,-0.3478261,-0.4772296,-0.39884087,-0.31702697,-0.3597083,-0.42966193,-0.39815527,-0.4395855,-0.47691682,-0.26431933,-0.36411265,-0.47345454,1.0,
0000000000000000006d_0,0.016862545,-0.1392405,-0.25504586,-0.31034482,-0.41131106,-0.3669468,-0.3480055,-0.37548387,-0.32909605,-0.37315968,-0.32472005,-0.3188789,0.034907598,-0.39056832,-0.31063554,-0.39507958,-0.4133763,-0.4251226,-0.39395806,-0.32030177,-0.42424244,-0.48419926,-0.40016037,-0.3298969,-0.19676638,-0.48514852,-0.46868432,-0.374661,-0.29473135,-0.22501987,-0.3494215,-0.38882282,-0.40861678,1.0,
0000000000000000006e_0,-0.34913793,0.68281937,0.90669674,0.9813333,0.9031477,1.0564516,0.98039216,1.014733,1.0802469,0.9696587,0.916309,0.952739,0.91961414,1.0308642,0.9569892,1.0592593,1.0146879,1.0297483,0.98192275,0.9816654,0.9438776,0.75,0.8631052,0.9417989,0.8165138,0.96794873,0.8719212,0.9260595,0.8208955,0.93650794,0.5966851,0.6130536,0.965,1.0,
0000000000000000006f_0,-0.08979841,0.23675385,0.6316806,0.5705263,0.8552788,0.5365385,0.8827539,0.7957659,1.1403508,0.7449909,0.95844156,0.8357843,0.50752395,0.7916667,0.93621397,0.86089647,0.68989545,0.8434983,0.796807,1.1240506,0.6523476,0.64356434,0.7112583,0.77624524,0.5942492,0.87858903,0.8028169,0.730897,0.5939566,0.66427547,0.2735849,0.22705314,0.8450704,1.0,
00000000000000000070_0,-0.202085,-0.3452656,-0.29599229,-0.37524906,-0.44574833,-0.37078014,-0.42324618,-0.4054995,-0.37172413,-0.377804,-0.41240275,-0.3938723,-0.32165205,-0.37621203,-0.3302724,-0.409901,-0.46853146,-0.39801845,-0.4009324,-0.3761562,-0.3776057,-0.47064263,-0.44247788,-0.47893214,-0.48830667,-0.48811412,-0.5098092,-0.5569532,-0.17962861,-0.2743095,-0.42100617,-0.42303872,-0.39756367,1.0,
