system:index,NDWI,NDWI_1,NDWI_10,NDWI_11,NDWI_12,NDWI_13,NDWI_14,NDWI_15,NDWI_16,NDWI_17,NDWI_18,NDWI_19,NDWI_2,NDWI_20,NDWI_21,NDWI_22,NDWI_23,NDWI_24,NDWI_25,NDWI_26,NDWI_27,NDWI_28,NDWI_29,NDWI_3,NDWI_30,NDWI_31,NDWI_32,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDWI_8,NDWI_9,.geo
00000000000000000000_0,0.83081573,0.95153475,0.91973245,0.9465241,0.91293216,0.78684807,0.99506176,1.7151515,0.9504132,1.0114722,0.8920378,0.96694213,1.0364373,1.0364238,1.0089821,0.9626486,0.84833163,0.96007603,0.9506173,0.94448614,0.68421054,0.69849247,0.7844828,0.9818482,0.8125,0.96695405,0.7800512,0.9592391,0.9386503,0.8219013,0.61027193,0.45548198,1.041308,
00000000000000000001_0,1.0676692,0.80597013,0.965368,1.0251572,0.9083192,0.913253,1.0192493,1.0269815,1.0534521,1.0229299,0.86934674,0.94109774,0.8364486,1.0164102,1.015314,1.0583091,0.9529412,1.0238663,1.0141643,0.9352941,0.7312253,0.63398695,0.7555012,1.1603774,0.6820084,0.97951347,0.8190955,1.034965,0.82790697,0.8980892,0.5972028,0.4387352,0.96107787,
00000000000000000002_0,-0.21608776,-0.27326265,-0.40710777,-0.30705008,-0.40474197,-0.2621455,-0.43373173,-0.4221705,-0.3868678,-0.44365078,-0.32723948,-0.33012745,-0.16869566,-0.44003054,-0.16381826,-0.40186915,-0.39800116,-0.35166612,-0.3988212,-0.43529412,-0.5022831,-0.40392384,-0.32020998,-0.3636891,-0.5227868,-0.4358273,-0.4815261,-0.38725308,-0.34081513,-0.41933587,-0.2093664,-0.3634324,-0.1306915,
00000000000000000003_0,-0.42276424,-0.3014315,-0.49530202,-0.43596268,-0.5376923,-0.55391705,-0.2748815,-0.14829345,-0.3903262,-0.5089163,-0.50508696,-0.42910448,-0.2853422,-0.5351629,-0.48842594,-0.41978192,-0.25123152,-0.3964766,-0.38511443,-0.31374437,-0.42115027,-0.51497257,-0.4856269,-0.47709265,-0.5112016,-0.5106022,-0.44053188,-0.4780557,-0.38199896,-0.41654488,-0.19025522,-0.47659856,-0.46051103,
00000000000000000004_0,0.06021898,-0.3500425,-0.4539185,-0.13467795,-0.4282246,-0.43547758,-0.39674315,-0.40072203,-0.31715977,-0.35135135,-0.35076794,-0.36329588,-0.28330684,-0.42138365,-0.36856556,-0.38589618,-0.38701668,-0.44083434,-0.42913696,-0.44507575,-0.45410293,-0.57995224,-0.3700616,-0.4409334,-0.49582636,0.11809641,-0.5064142,-0.5032933,-0.45419294,-0.45266005,-0.2596291,-0.5064214,-0.4576374,
00000000000000000005_0,-0.43027166,-0.4486519,-0.47355372,-0.3224536,-0.44004905,-0.2950379,-0.43607378,-0.4018237,-0.37657657,-0.46787915,-0.45480514,-0.39600104,-0.37775734,-0.32037815,-0.4200237,-0.41269842,-0.40193886,-0.47132352,-0.3844077,-0.37863168,-0.48654515,-0.4812433,-0.46680716,-0.5055413,-0.39414802,-0.50621283,-0.4798052,-0.5264858,-0.47175044,-0.31608897,-0.10271831,-0.26745164,-0.38965428,
00000000000000000006_0,-0.43660715,-0.4439541,-0.39575356,-0.35619316,-0.30960855,-0.22707035,-0.256433,-0.29956585,-0.19142535,-0.28184712,-0.4478152,-0.15795034,-0.13513513,-0.38766694,-0.327787,-0.23356009,-0.2990196,-0.08378923,-0.42379323,-0.31878644,-0.23704699,-0.5674192,-0.38517916,-0.39220616,-0.53381294,0.2226131,-0.4257007,-0.43933746,-0.45604622,-0.1334348,-0.10271273,-0.37448934,-0.37065724,
00000000000000000007_0,0.048630975,-0.2719486,-0.4769663,-0.4336493,-0.49187675,-0.52883434,-0.45011738,-0.40112045,-0.4387721,-0.47866806,-0.47936085,-0.44363636,-0.31204057,-0.5156863,-0.48092598,-0.3963578,-0.4194631,-0.41304347,-0.45072463,-0.3518851,-0.36726272,-0.5457778,-0.48471224,-0.3890317,-0.4035943,-0.45526317,-0.50507903,-0.48894718,-0.4212242,-0.43045563,-0.31559694,-0.5071156,-0.43679902,
00000000000000000008_0,-0.4587087,-0.4470527,-0.40227395,-0.31406552,-0.3599574,-0.40169492,-0.3519659,-0.36970243,-0.3918742,-0.3419036,-0.33800623,-0.39566484,-0.27665922,-0.28718534,-0.30322582,-0.27807084,-0.4007973,-0.3583461,-0.44141778,-0.26625767,-0.50062895,-0.5118561,-0.44670328,-0.38893804,-0.4826389,0.31424218,-0.37303177,-0.38685757,-0.373461,-0.26630136,-0.2825279,-0.2988764,-0.40404496,
00000000000000000009_0,-0.43073472,-0.38585666,-0.28126544,-0.1132586,-0.39910677,-0.3921507,-0.3044733,-0.34626377,-0.3697097,-0.35151514,-0.33902976,-0.3805395,-0.3,-0.42674533,-0.29844007,-0.28284022,-0.41839272,-0.4157847,-0.36316592,-0.22759159,-0.40991536,-0.50359714,-0.46729922,-0.36790526,-0.5169612,-0.4791735,-0.4486596,-0.41164455,-0.37383637,-0.1413073,-0.3118122,-0.50617284,-0.41714835,
0000000000000000000a_0,-0.46043578,-0.28404012,-0.21582733,-0.29061487,-0.41243365,-0.44695356,-0.2485165,-0.35191637,-0.3470226,-0.41432413,0.011947432,-0.3459621,-0.2780306,-0.39242017,-0.30004847,-0.3787789,-0.41647217,-0.44024628,-0.4190532,-0.42230484,-0.47617546,-0.5165929,-0.31224656,-0.36487406,-0.46985915,-0.53340185,-0.53632146,-0.33066818,-0.41570142,-0.34548855,-0.33960137,-0.43300506,-0.47977266,
0000000000000000000b_0,-0.4021847,-0.4270404,-0.3429603,-0.39307693,-0.43636364,-0.41023165,-0.4000562,-0.36895674,-0.35529083,-0.40353325,-0.3471668,-0.24776119,-0.40276903,-0.34003243,-0.29453045,-0.39168936,-0.40610105,-0.416855,-0.47321093,-0.47456396,-0.29400808,-0.57451403,-0.44279787,-0.45779544,-0.4934877,-0.49325207,-0.42537087,-0.36233073,-0.25842026,-0.26083356,-0.3468068,-0.32660395,-0.465964,
0000000000000000000c_0,-0.35053208,-0.18613413,-0.2891892,-0.3003511,-0.2,-0.3621186,-0.39859045,-0.3382413,-0.38130563,-0.2975,-0.35368958,-0.3124852,-0.302274,-0.44164264,-0.35727787,-0.34927458,-0.37473416,-0.4289186,-0.49952546,-0.48427317,-0.4772793,-0.47453237,-0.45035046,-0.42651516,-0.45757666,-0.46023294,-0.25261158,-0.4187689,-0.35763785,-0.2898808,-0.40517646,-0.37854305,-0.3519367,
0000000000000000000d_0,-0.43975568,-0.39174065,-0.47310647,0.036192365,-0.42989725,-0.47722772,-0.4409599,-0.38102376,-0.3398715,-0.46161935,-0.38032877,-0.2707775,-0.094827585,-0.37698987,-0.30350998,-0.2877049,-0.38268942,-0.108153075,-0.41042706,-0.39849624,-0.5174785,-0.37579295,-0.4925968,-0.44834504,-0.3528878,0.30135718,-0.5199782,-0.4765258,-0.47844264,-0.35881755,-0.46304348,-0.400737,-0.36371654,
0000000000000000000e_0,-0.11473738,-0.31196707,-0.36853057,-0.33478102,-0.42351168,-0.46415094,-0.39432177,-0.40199912,-0.41513067,-0.3961219,-0.3111255,-0.36561742,-0.4229057,-0.22924902,-0.41351518,-0.40072858,-0.43087557,-0.0013045659,-0.3812038,-0.3852013,-0.3214721,-0.38936234,-0.40067756,-0.46018693,-0.50460124,-0.44351023,-0.49059233,-0.35016963,-0.37438586,-0.38419053,-0.26648003,-0.34440386,-0.18397626,
0000000000000000000f_0,-0.035171516,-0.27780792,-0.068443365,-0.27825648,-0.40218604,-0.2754898,-0.24962349,-0.27070117,-0.18766066,-0.26235294,-0.39734423,-0.33505154,-0.43014833,-0.22570017,-0.22562793,-0.25748503,-0.32001537,0.0,-0.39986694,-0.44543248,-0.35897437,-0.39370298,-0.5651189,-0.3895821,-0.36921296,0.23598655,-0.5098575,-0.36433482,-0.3458671,-0.3641803,-0.27772808,-0.26862302,-0.18053098,
00000000000000000010_0,-0.30958587,-0.216,-0.3935202,-0.39386722,-0.3487134,-0.35219657,-0.41214058,-0.36197236,-0.29450327,-0.23735408,-0.2987306,-0.3548788,-0.40260682,-0.16183051,-0.2676809,-0.3843562,-0.2716618,-0.2772532,-0.43814433,-0.33536354,-0.33941188,-0.373234,-0.48437923,-0.46200243,-0.35301942,0.25127408,-0.44706675,-0.43826956,-0.44044322,-0.42549476,-0.25505674,-0.43490434,-0.3347732,
00000000000000000011_0,-0.33333334,-0.2879121,-0.3206239,-0.3947562,-0.32702917,-0.35378075,-0.42832014,-0.34183034,-0.3328715,-0.27931035,-0.29784906,-0.24340814,-0.45416337,-0.24877682,-0.344245,-0.36155203,-0.26532614,-0.35407287,-0.3847803,-0.32078314,-0.35832977,-0.3608406,-0.49175754,-0.41288784,-0.34178743,-0.43532965,-0.4053799,-0.34904402,-0.4387262,-0.35127273,-0.25957856,-0.39092496,-0.18367347,
00000000000000000012_0,-0.24375919,-0.4589372,-0.31320557,-0.33450705,-0.35913384,-0.4821348,-0.2870783,-0.3632653,-0.46886447,-0.31098902,-0.45510644,-0.28598386,-0.5250932,-0.08547009,-0.36451852,-0.47170565,-0.407819,0.034791727,-0.41601017,-0.4745285,-0.48058608,-0.39454883,-0.17998488,-0.4140409,-0.3696735,0.21747056,-0.49810246,-0.38038498,-0.36813924,-0.45605922,-0.25775918,-0.44662923,-0.14695652,
00000000000000000013_0,-0.29548565,-0.3798127,-0.33553973,-0.4782155,-0.42215455,-0.28730512,-0.28003654,-0.40550807,-0.4238433,-0.2893773,-0.26745516,-0.400597,-0.39405406,-0.25275826,-0.2342088,-0.38267797,-0.42857143,-0.28513238,-0.38642436,-0.27257594,-0.4590389,-0.37982887,-0.49857187,-0.47384268,-0.4556417,-0.38860583,-0.2932062,-0.403666,-0.48816827,-0.48679015,-0.27167046,-0.43337646,-0.42733812,
00000000000000000014_0,-0.3612403,-0.30199766,-0.16384439,-0.40561852,-0.41066954,-0.46389893,-0.24468085,-0.41371316,-0.029966017,-0.31508678,-0.34299815,-0.31483763,-0.43004116,-0.13953783,-0.40664557,-0.3660606,-0.28655958,-0.31257975,-0.3984,-0.21004346,-0.5068421,-0.3938394,-0.42631015,-0.52412647,-0.5139583,0.24670596,-0.30924678,-0.29556537,-0.41524538,-0.39962336,-0.2709311,-0.3132154,-0.39704496,
00000000000000000015_0,-0.417998,-0.3080758,-0.42175066,-0.08987969,-0.36983344,-0.34015653,-0.38029003,-0.40520284,-0.4720189,-0.42723006,-0.39875317,-0.29182458,-0.54851687,-0.40235293,-0.047202796,-0.3986014,-0.41513515,0.08976834,-0.41683686,-0.5331055,-0.34384537,-0.3971477,-0.51124,-0.52884054,-0.5250482,0.2724461,-0.5031986,-0.45416164,-0.5243243,-0.50923735,-0.30520764,-0.5073254,-0.16145833,
00000000000000000016_0,-0.39913014,-0.30123457,-0.3669468,-0.39649844,-0.4265949,-0.26487747,-0.39624694,-0.42820013,-0.42277408,1.0758294,-0.36605892,-0.37311178,-0.3565341,-0.29753914,-0.24827866,-0.3595908,-0.40301004,0.040278744,-0.5168242,-0.33209875,-0.43024227,-0.36452374,-0.24449685,-0.40546447,-0.47697368,0.31805736,-0.47785857,-0.20912072,-0.32389766,-0.3034557,-0.19552238,-0.28046063,-0.3768056,
00000000000000000017_0,-0.39913014,-0.26807564,-0.444668,-0.4250364,-0.3583249,-0.44624352,-0.20873612,-0.38487396,-0.39477545,-0.40467754,-0.3888288,-0.43005857,-0.38010472,0.025755879,-0.32841328,-0.36700338,-0.3442886,-0.36762282,-0.42821783,-0.49982488,-0.282523,-0.37374392,-0.26934215,-0.4619741,-0.43022195,0.25455695,-0.44187054,-0.39342722,-0.2874445,-0.004001455,-0.18471023,-0.37281752,-0.37328768,
00000000000000000018_0,-0.39921144,-0.43979394,-0.46480992,-0.41762453,-0.49503547,-0.35245448,-0.4143477,-0.41752988,-0.3810335,-0.32389116,-0.38922927,-0.2687674,-0.48502994,-0.3899566,-0.37406015,-0.38804713,-0.32467532,0.06509914,-0.42099324,-0.36561403,-0.3937799,-0.36650082,-0.27845883,-0.48219675,-0.47572178,0.2916636,-0.45434782,-0.42916322,-0.3515249,-0.23345746,-0.21305361,-0.31243002,-0.43004552,
00000000000000000019_0,-0.37491432,-0.2834123,-0.45268193,-0.2789865,-0.4596132,-0.2848992,-0.13570887,-0.3561232,-0.39929327,-0.40944716,-0.31216112,-0.34406057,-0.28365624,-0.36627218,-0.30126336,-0.39327297,-0.42641738,0.0,-0.3032491,-0.30384412,-0.49753124,-0.38429508,-0.27661553,-0.5010014,-0.52230483,0.32336795,-0.41286805,-0.36434108,-0.43137255,-0.2837871,-0.15526882,-0.25643897,-0.4562249,
0000000000000000001a_0,-0.21445881,-0.1976071,-0.33012307,-0.36320955,-0.40233323,-0.33184856,-0.34700075,-0.4021102,-0.14363681,-0.24836601,-0.34361506,-0.35178572,-0.3477322,-0.39553753,-0.41159314,-0.40900445,-0.2532403,0.0,-0.49375,-0.41382113,-0.47863868,-0.2265611,-0.21877551,-0.25069553,-0.34138438,0.32807538,-0.37774336,-0.39342722,-0.40431982,-0.08138279,-0.21142566,-0.26949093,-0.44550517,
0000000000000000001b_0,-0.4591163,-0.416553,-0.41507664,-0.412093,-0.4596323,-0.46947765,-0.4225251,-0.49721855,-0.36105755,-0.319752,-0.3109472,-0.37474364,-0.4316426,-0.37175792,-0.49214268,-0.46881628,-0.42885375,-0.2795699,-0.29508197,-0.44281816,-0.4294367,-0.4853327,-0.30700594,-0.48247078,-0.46618876,-0.42493224,-0.40954968,-0.37407196,-0.43409604,-0.3756786,-0.34947369,-0.42220902,-0.41160315,
0000000000000000001c_0,-0.40022233,-0.40862945,-0.40503296,-0.49080712,-0.4625526,-0.4130279,-0.41123343,-0.4724522,-0.33571428,-0.38663283,-0.40047115,-0.43659097,-0.2987512,-0.45256716,-0.5089431,-0.42782152,-0.4570389,-0.47063196,-0.4570637,-0.4540146,-0.46773073,-0.5444779,-0.45566827,-0.4812983,-0.48177147,-0.48663855,-0.4063882,-0.38788193,-0.4817951,-0.48861417,-0.27570668,-0.43634117,-0.42039716,
0000000000000000001d_0,-0.41386902,-0.34162194,-0.41319138,-0.47122073,-0.49256757,-0.4170357,-0.41745284,-0.4050465,-0.3816617,-0.28998074,-0.39270255,-0.32354948,-0.40246913,-0.3130352,-0.45318618,-0.3866944,-0.37459284,-0.37755388,-0.40021574,-0.3214023,-0.4475563,-0.4093567,-0.46571073,-0.41864854,-0.43090007,-0.45821726,-0.3849813,-0.3436482,-0.4076336,-0.20966312,-0.3936709,-0.38502854,-0.39353335,
0000000000000000001e_0,-0.42692584,-0.44362533,-0.4443505,-0.41861013,-0.39755443,-0.44617438,-0.36210316,-0.4688716,-0.3939394,-0.38156262,-0.45387453,-0.43451825,-0.429318,-0.19532163,-0.48345324,-0.4525327,-0.39489886,-0.5109269,-0.49419463,-0.5068127,-0.5573656,-0.5814475,-0.50683177,-0.4604782,-0.44827586,-0.4964496,-0.3021939,-0.31460676,-0.42217118,-0.2932575,-0.4439894,-0.4891343,-0.41825613,
0000000000000000001f_0,-0.4214498,-0.43217525,-0.43443558,-0.47036043,-0.43891653,-0.40682095,-0.22460938,-0.44507456,-0.40794393,-0.33760685,-0.46385095,-0.4216174,-0.5046699,-0.46741387,-0.48779932,-0.44262296,-0.39868805,-0.48100966,-0.39067358,-0.3993808,-0.46720138,-0.43128684,-0.43398288,-0.51206434,-0.44010767,-0.453679,-0.33540374,-0.3454861,-0.34772688,-0.4383469,-0.31538993,-0.44230118,-0.44570404,
00000000000000000020_0,-0.33351925,-0.35497835,-0.36136785,-0.4201389,-0.45083594,-0.46601626,-0.47256768,-0.29980952,-0.41885144,-0.52618456,-0.4559205,-0.4471387,-0.35928926,-0.46902654,-0.4203455,-0.24251208,-0.28534704,-0.42561653,-0.543991,-0.47829208,-0.3256181,-0.44688323,-0.43978885,-0.47900507,-0.33572388,-0.48818088,-0.46635577,-0.4230632,-0.49171636,-0.5516296,-0.3174265,-0.4117647,-0.43730506,
00000000000000000021_0,-0.21914151,-0.4360638,-0.3274371,-0.014299333,-0.1481219,-0.48392966,-0.44579104,-0.35395432,-0.40525195,-0.47256097,-0.4162848,-0.50232124,-0.3586207,-0.48153263,-0.5009323,-0.27235213,-0.26893857,-0.43953118,-0.5056267,-0.35139665,-0.22535864,-0.61041296,-0.56872797,-0.4896858,-0.472396,-0.5016098,-0.44133613,-0.41618496,-0.4840785,-0.34028986,-0.37646052,-0.3753468,-0.43556976,
00000000000000000022_0,-0.49514973,-0.46715033,-0.34443432,-0.37968156,-0.3701016,-0.4734812,-0.4591903,-0.50037587,-0.44133148,-0.4776835,-0.25831202,-0.4167081,-0.39876032,-0.041200705,-0.50650555,-0.39013454,-0.4811736,-0.43638122,-0.47206166,-0.42426777,-0.32884097,-0.5622605,-0.4768,-0.4969681,-0.45423564,-0.53541577,-0.4536318,-0.44764993,-0.4728163,-0.27729672,-0.38418397,-0.4644772,-0.34672716,
00000000000000000023_0,-0.4320323,-0.39567623,-0.431211,-0.31868652,-0.40847984,-0.43490306,-0.36134854,-0.39904422,-0.3577342,-0.39240506,-0.31463414,-0.41419786,-0.4764949,-0.095971316,-0.46153846,-0.35178834,-0.49327183,-0.4871795,-0.47616136,-0.39800194,-0.5018711,-0.6070215,-0.49475738,-0.42460904,-0.44778103,-0.5371953,-0.43294117,-0.3761243,-0.49119654,-0.39852852,-0.09438979,-0.34503856,-0.439375,
00000000000000000024_0,-0.22222222,-0.2502078,-0.4303226,-0.413273,-0.43396226,-0.34993696,-0.28932315,-0.4001692,-0.3250455,-0.37308982,-0.37204552,-0.4031259,-0.42857143,-0.0058651026,-0.45969328,-0.27399164,-0.22023347,-0.14211439,-0.08049113,-0.23195592,-0.41788784,-0.5780822,-0.5183036,-0.44267052,-0.4923644,-0.40679142,-0.4590664,-0.33548984,-0.3981588,-0.3707588,-0.21070234,-0.43035993,-0.43255532,
00000000000000000025_0,-0.3527559,-0.32391304,-0.3449638,-0.4136967,-0.3653242,-0.38527644,-0.29905277,-0.33682677,-0.31851435,-0.33568195,-0.34588018,-0.14605345,-0.36908284,-0.32213742,-0.3368352,0.043572046,-0.28967255,0.003236246,-0.4098602,-0.31267604,-0.27429393,-0.43391582,-0.40799576,-0.3807609,-0.40653124,-0.2929394,-0.37091675,-0.30946988,-0.33948803,-0.30717704,-0.33437744,-0.3567134,-0.39612904,
00000000000000000026_0,-0.42803827,-0.40935364,-0.4419128,-0.47749287,-0.38472727,-0.41424465,-0.43556115,-0.4563107,-0.36663568,-0.49733365,-0.3804458,-0.3321221,-0.41986302,-0.40704072,-0.47950703,-0.4544,-0.47729674,-0.53336895,-0.4514609,-0.37354183,-0.41648108,-0.45394737,-0.4615804,-0.43443626,-0.47712082,-0.5395593,-0.14504449,-0.3770171,-0.42298457,-0.50217867,-0.40899357,-0.43042073,-0.4516227,
00000000000000000027_0,-0.42002916,-0.40878987,-0.45598027,-0.16890882,-0.35236448,-0.3569061,-0.5047259,-0.4883417,-0.47307065,-0.53135103,-0.4951649,-0.24251445,-0.49187237,-0.33224756,-0.42366412,-0.44365886,-0.4431673,-0.45752046,-0.4600887,-0.39184654,-0.43098226,-0.46639138,-0.40467405,-0.5,-0.43072823,-0.45924202,-0.42180336,-0.43544304,-0.49721855,-0.53991073,-0.44314662,-0.55158114,-0.47871807,
00000000000000000028_0,-0.40785137,-0.3656736,-0.44231853,-0.5133509,-0.43565527,-0.5547826,-0.50340134,-0.5037898,-0.48164463,-0.53498113,-0.520986,-0.4320074,-0.44752625,-0.47960445,-0.5477116,-0.3923128,-0.3518608,-0.47283918,-0.39412034,-0.45454547,-0.39006737,-0.6103753,-0.47432217,-0.4579162,-0.489573,-0.54720867,-0.40395808,-0.47667637,-0.3958904,-0.45019013,-0.36939606,-0.45915306,-0.40780523,
00000000000000000029_0,-0.44025156,-0.3030303,-0.49859354,-0.48643148,-0.45716342,-0.4506524,-0.45615903,-0.39392295,-0.24451117,-0.4681037,-0.36726546,-0.430605,-0.38509318,-0.40243903,-0.5270195,-0.36272234,-0.3905691,-0.43862116,-0.47504622,-0.4541741,-0.5689412,-0.65866154,-0.5880966,-0.4751244,-0.58301425,-0.595768,-0.5474898,-0.43261355,-0.424432,-0.3871975,-0.42235518,-0.54192495,-0.4982675,
0000000000000000002a_0,-0.46436402,-0.42789316,-0.46515396,-0.41719198,-0.37324375,-0.49073023,-0.43868065,-0.24279954,-0.27473462,-0.43048972,-0.48604912,-0.4037267,-0.22844256,-0.45558015,-0.5196053,-0.3828829,-0.43817934,-0.4064081,-0.4566099,-0.4281542,-0.53323656,-0.5748709,-0.54581153,-0.4851896,-0.47228637,-0.34153062,-0.50315183,-0.44155338,-0.4643188,-0.39151266,-0.39735684,-0.509434,-0.43362832,
0000000000000000002b_0,-0.398239,-0.36628258,-0.38014665,-0.43574372,-0.516073,-0.45419103,-0.36214605,-0.40102232,-0.41735095,-0.38538763,-0.34128308,-0.19769673,-0.26576218,-0.38788223,-0.35639971,-0.3022862,-0.43142146,-0.30829597,-0.31550187,-0.34791496,-0.3919173,-0.48794723,-0.4356805,-0.461808,-0.4589352,0.17240134,-0.4435719,-0.33252794,-0.43880597,-0.39067855,-0.3747033,-0.41833174,-0.39343163,
0000000000000000002c_0,-0.5067982,-0.44197667,-0.517373,-0.49729535,-0.5770958,-0.53259706,-0.38735592,-0.538924,-0.46261215,-0.5222222,-0.32339236,-0.5559075,-0.36062834,-0.3653846,-0.54834604,-0.2700477,-0.5164954,-0.5520335,-0.30569947,-0.42946872,-0.53445065,-0.56295735,-0.5109983,-0.42141917,-0.5569164,-0.54875445,-0.44372496,-0.36436704,-0.43035668,-0.38240367,-0.050736498,-0.34412265,-0.45932505,
0000000000000000002d_0,-0.25623035,-0.41743445,-0.26771227,-0.27934486,-0.4015016,-0.2529833,-0.30395883,-0.15289421,-0.3743114,-0.3968051,-0.31676528,-0.3905168,-0.3935547,-0.35389283,-0.3033769,-0.40248963,-0.40147454,0.0,-0.3840796,-0.40854326,-0.3122834,-0.4117282,-0.2264151,-0.17680226,-0.5207518,0.27023408,-0.29954383,-0.09461427,-0.33259547,-0.29553345,-0.20128755,-0.303551,-0.30994898,
0000000000000000002e_0,-0.302155,-0.30112723,-0.3408547,-0.359974,-0.41162324,-0.4144893,-0.4460218,-0.2879878,-0.38431457,-0.4041539,-0.31386432,-0.3180328,-0.24056019,-0.40283898,-0.28380024,-0.4044701,-0.25592417,0.0,-0.41672572,-0.4263789,-0.522359,-0.32952306,-0.52668214,-0.47465098,-0.20934579,-0.4405038,-0.4923077,-0.35901925,-0.37211704,-0.39193085,-0.27185446,-0.36206895,-0.23733066,
0000000000000000002f_0,-0.28438002,-0.34574088,-0.009287925,-0.34358186,-0.38309717,-0.37952757,-0.358396,-0.36338714,-0.29210135,-0.2209047,-0.3478261,-0.23546234,-0.19620596,-0.3013972,-0.22198182,-0.42866004,-0.17986494,-0.28259432,-0.4885724,-0.41675285,-0.49066895,-0.41622576,-0.41944954,-0.28879464,-0.4201123,0.27840114,-0.5289116,-0.3621399,-0.26658767,-0.42924687,-0.2284041,-0.31580895,-0.19262981,
00000000000000000030_0,-0.1671702,-0.38467774,-0.27294227,-0.37298092,-0.37826797,-0.41545188,-0.23839797,-0.36424208,-0.2590315,-0.34784666,-0.34,-0.28265795,-0.328879,-0.408,-0.3533786,-0.46774715,-0.2741652,-0.14788243,-0.53866434,-0.36015084,-0.49052632,-0.39496315,-0.43447706,-0.4870106,-0.3951451,-0.48727056,-0.54553574,-0.3493421,-0.49841493,-0.37727726,-0.24475166,-0.32081544,-0.42929658,
00000000000000000031_0,-0.4019231,-0.3012987,-0.49408156,0.024853334,-0.43434343,-0.47725818,-0.3084641,-0.27012792,-0.43797955,-0.33563146,-0.36230183,-0.2688928,-0.37840566,-0.3984919,-0.43927234,-0.36620137,-0.42921013,0.0,-0.47466874,-0.38484773,-0.50915754,-0.29970974,-0.26135853,-0.3156823,-0.5550756,0.2718619,-0.50097215,-0.3960396,-0.3835022,-0.34269664,-0.21798816,-0.45616263,-0.33516106,
00000000000000000032_0,-0.39038143,-0.38181818,-0.4201389,-0.42333335,-0.4756343,-0.40967923,-0.34435627,-0.4072415,-0.3679913,-0.33288318,-0.2445492,-0.21261115,-0.29663906,-0.2636816,-0.41358936,-0.3739968,-0.32082978,0.023039382,-0.24159022,-0.3312789,-0.43424994,-0.37895417,-0.2677643,-0.47188106,-0.5141732,0.26840886,-0.49256343,-0.34767026,-0.28908297,-0.23898835,-0.18047121,-0.33212078,-0.44075498,
00000000000000000033_0,-0.40746307,-0.4126582,-0.55078125,-0.4133676,-0.47465438,-0.453125,-0.46931514,-0.39736116,-0.43374303,-0.4385686,-0.38674033,-0.47072878,-0.45050701,-0.058495823,-0.38066533,-0.48161328,-0.43565816,0.0,-0.31939718,-0.30050159,-0.4393035,-0.41386667,-0.29672992,-0.5039139,-0.5270775,0.27940416,-0.32762977,-0.4300974,-0.4674385,-0.3621044,-0.20987654,-0.4549322,-0.49551857,
00000000000000000034_0,-0.28257996,-0.34907433,-0.24660353,-0.39958304,-0.15004413,-0.35123208,-0.403982,-0.2961472,-0.13744076,-0.3556701,-0.32787958,-0.3968958,-0.42658558,-0.29507846,-0.36467236,-0.33966243,-0.27203596,0.07426655,-0.38038498,-0.376,-0.36,-0.3546751,-0.17056277,-0.30943266,-0.44842446,-0.41956523,-0.46564886,-0.10204082,-0.35118335,-0.3031359,-0.18568353,-0.37747484,-0.18599898,
00000000000000000035_0,-0.26768783,-0.37098393,-0.3998391,-0.41933438,-0.13978495,-0.15351234,-0.48466256,-0.29853863,-0.34658006,-0.4136009,-0.3485868,-0.40273646,-0.45641932,-0.053778395,-0.43257678,-0.3382508,-0.41902158,0.019049916,-0.3432381,-0.4039786,-0.22735347,-0.42786944,-0.16963449,-0.37627432,-0.541943,-0.35862824,-0.4318359,-0.39657855,-0.28403682,-0.2604241,-0.22648084,-0.4258373,-0.43636364,
00000000000000000036_0,-0.26922062,-0.39421338,-0.2691622,-0.23787528,-0.4378655,-0.2693161,-0.37199312,-0.27296728,-0.3937933,-0.38603696,-0.3580175,-0.3053774,-0.32088286,-0.3215135,-0.30709878,-0.3844367,-0.19502075,-0.38498497,-0.38795778,-0.44988224,-0.38915727,-0.33428085,-0.39055073,-0.37390286,-0.49720398,0.28597578,-0.3630792,-0.34524244,-0.13528337,-0.2836963,-0.1794038,-0.41556785,-0.40640223,
00000000000000000037_0,-0.24522392,-0.39451912,-0.24832214,-0.24786325,-0.42591116,-0.41020265,-0.371378,-0.37268665,-0.3576052,-0.36957163,-0.4008674,-0.36575398,-0.1056358,-0.45770437,-0.45617402,-0.32254934,-0.45067927,-0.4809736,-0.33089578,-0.44910592,-0.3817163,-0.51724136,-0.4450327,-0.36986804,-0.48047277,0.23370242,-0.34572786,-0.286482,-0.106176265,-0.23259681,-0.1511254,-0.42796737,-0.18530267,
00000000000000000038_0,0.8672377,0.9456869,0.89632106,0.97639656,0.91152817,0.88235295,1.0485651,1.0215925,1.2275711,1.0965693,0.95465994,1.0238096,0.88709676,1.0882028,1.0299401,1.0546875,0.96394485,1.0156599,0.9629032,1.0138249,0.79310346,0.74934727,0.7894737,0.91155493,0.84126985,0.97541577,0.84615386,0.9724951,0.84168863,0.9184953,0.6493586,0.525349,0.91167194,
