system:index,Wetness,Wetness_1,Wetness_10,Wetness_11,Wetness_12,Wetness_13,Wetness_14,Wetness_15,Wetness_16,Wetness_17,Wetness_18,Wetness_19,Wetness_2,Wetness_20,Wetness_21,Wetness_22,Wetness_23,Wetness_24,Wetness_25,Wetness_26,Wetness_27,Wetness_28,Wetness_29,Wetness_3,Wetness_30,Wetness_31,Wetness_32,Wetness_4,Wetness_5,Wetness_6,Wetness_7,Wetness_8,Wetness_9,.geo
000000000000000000c2_0,-992.2012,-975.0516,-726.42865,-1308.2653,-1166.9557,-1193.9722,-1405.1937,-1802.9692,-1281.372,-1861.1174,-1468.7653,-1746.3724,-793.815,-1525.6115,-1571.4279,-1535.2927,-1824.1848,-1501.2894,-1630.274,-1547.4292,-1670.2267,-673.0381,-554.4088000000002,-1407.5669,-168.83730000000003,-434.8228499999999,-560.3421000000001,-870.5352,-956.728,-995.3986,-897.30927,-993.6994,-1237.8369,
000000000000000000c3_0,-1205.9011,-968.4425,-1069.3022,-1350.3136,-1341.0126,-1220.5645,-1385.4622,-1769.1482,-1460.9122,-1964.4666,-1598.3937,-1452.9602,-1037.7186,-1726.7738,-1579.825,-1492.062,-1698.1464,-1609.5302,-1365.5957,-1537.0361,-1668.4282,-672.9886000000001,-609.8996999999998,-1178.7437,-162.88975000000013,-487.29305000000005,-235.08249999999987,-928.802,-1339.3037,-1110.2533,-1222.126,-1061.8376,-1167.2773,
000000000000000000c4_0,-1606.6567,-997.94055,-1389.1456,-1074.7219,-1179.7872,-1077.8857,-1303.2101,-1818.5078,-1445.1248,-1772.2303,-1615.1833,-1519.5435,-923.2355,-1339.8973,-1407.033,-1396.4164,-1434.2563,-1602.6539,-1590.4509,-2175.3303,-1959.5985,-153.36280000000022,-1026.6041999999998,-1503.3112,-678.2396000000001,-911.8879,-728.60125,-1006.505,-1530.6686,-1058.1172,-1006.84717,-1139.9926,-1118.065,
000000000000000000c5_0,-1233.5442,-1101.1536,-932.5792,-1113.8007,-1034.9344,-1230.8562,-1288.8262,-1606.2826,-1499.1165,-1608.7109,-1351.5571,-1442.7786,-1046.425,-1253.5698,-1372.7192,-1451.8962,-1672.356,-1430.3923,-1756.2129,-1907.0782,-1610.5498,-668.4055500000002,-619.4431999999999,-1139.0782,60.31479999999988,-525.3402,-415.59955,-934.5525,-1430.979,-1107.5781,-1302.6855,-1211.2434,-852.4064,
000000000000000000c6_0,-1330.2803,-1018.9044,-1009.5814,-1244.3473,-1219.05,-1159.349,-1151.3812,-1680.1846,-1532.9229,-2036.0234,-1697.5616,-1636.7803,-998.4137,-1502.7786,-1785.242,-1778.2595,-1460.9395,-1440.133,-1667.6393,-1742.3518,-1580.7793,-438.83370000000014,-636.8040000000001,-1201.1389,-319.581,-441.4225000000002,-341.44690000000026,-981.1295,-1596.2327,-958.2123,-1198.0442,-1352.118,-1165.7135,
000000000000000000c7_0,-1381.4673,-957.6862,-979.5125,-1265.0884,-1061.1583,-1185.9346,-1250.6195,-1652.8611,-1486.9928,-1763.2186,-1338.2052,-1489.791,-935.8014,-1467.187,-1577.7594,-1587.4685,-1531.898,-1309.2731,-1381.747,-1410.5635,-1509.8481,-555.8788499999999,-307.3542,-1314.7125,17.327299999999923,-422.63930000000005,-436.78349999999983,-1002.6544,-1394.4572,-859.1851,-1245.4194,-1218.3445,-1224.4203,
000000000000000000c8_0,-1763.0588,-1048.5962,-1231.7085,-1290.3048,-2115.1375,-1305.2935,-1290.0349,-1982.4338,-1587.9882,-1836.3645,-1706.3422,-1395.1267,-1009.8889,-1655.2855,-1665.1658,-1480.9167,-1664.6855,-1537.7161,-1129.5078,-1651.6387,-1736.2819,-809.1198500000002,-740.0745000000003,-1177.5133,-335.27889999999996,-429.1154,-305.80459999999994,-1155.4648,-1845.3057,-1104.8296,-1499.6182,-1824.7158,-1707.1655,
000000000000000000c9_0,-1079.9924,-1035.226,-985.6461,-1174.5461,-1247.7534,-1259.9565,-1398.8373,-1658.0032,-1521.7317,-1945.4789,-1638.7429,-1635.5747,-928.3342,-1475.8613,-1639.5146,-1543.1273,-1543.0969,-1218.5278,-1478.3795,-1338.231,-1541.8502,-498.2375000000001,-400.8565500000001,-1113.6823,-401.05590000000007,-429.4689000000001,-282.9312000000001,-1064.2449,-1200.7251,-1159.3462,-1318.113,-1161.2812,-1072.9086,
000000000000000000ca_0,-1315.362,-1054.9655,-1175.6165,-1419.8077,-1363.8228,-1719.6626,-1293.4993,-1622.2184,-1517.259,-1847.4772,-1984.5846,-1841.9958,-1128.0884,-1599.3032,-1527.5554,-1738.0968,-1769.4407,-1169.8525,-1287.3081,-1354.5656,-1924.591,-829.9847,-470.60695,-1347.5146,-114.25320000000005,-458.4472999999998,-218.31735000000003,-1118.104,-2342.0408,-1112.8564,-1479.1469,-1309.262,-1369.3701,
000000000000000000cb_0,-976.4027,-1006.13916,-872.9442,-1334.9099,-1291.5844,-1617.0337,-1598.2582,-2313.936,-1789.2196,-2122.3044,-1621.6886,-1481.4509,-772.7966,-1585.1699,-1598.3932,-1541.5999,-1564.7552,-1364.5262,-1686.1588,-1557.9215,-1548.135,-414.55125,-389.2862,-806.3396,-345.3683,-847.9415,-218.71584999999988,-960.5561,-1004.62463,-738.0274,-763.7829,-1081.6542,-1112.5868,
000000000000000000cc_0,-1025.4637,-998.37683,-960.1856,-1093.8422,-1234.7897,-1295.6211,-1282.3066,-1705.8584,-1523.7065,-1764.6854,-1482.3135,-1480.2197,-988.0343,-1369.4572,-1601.0298,-1421.7646,-1466.1818,-1196.0135,-1460.3435,-1142.0602,-1592.2816,-560.4659000000001,-336.7058,-1014.2797,-298.43600000000004,-292.89690000000036,-352.36149999999986,-912.7109,-1179.1932,-1118.0574,-1079.4226,-987.5494,-1127.1891,
000000000000000000cd_0,-775.9093,-737.8633,-785.2289,-921.83636,-1028.0765,-1308.5641,-1377.5989,-1623.1396,-1256.2888,-1687.7281,-1445.0667,-1433.8013,-697.85864,-1354.6649,-1358.0247,-1350.2645,-1576.8726,-1375.7288,-1570.3748,-1330.1284,-1402.7139,-934.5496,-789.1380999999999,-977.0835,-398.40780000000024,-486.30320000000006,-470.9581500000001,-1010.5068,-1589.204,-886.8639,-1083.1713,-1364.8794,-1154.0886,
000000000000000000ce_0,-854.1369,-1408.0403,-720.7374,-759.2748,-1263.4259,-1295.305,-1186.7214,-1414.1274,-1464.8872,-1635.1188,-1409.6182,-1385.0604,-1857.0813,-1352.0771,-1347.3402,-1308.5995,-1471.5223,-1245.3179,-1452.4093,-1163.4011,-1369.7341,-823.5389500000001,-695.7354499999999,-1076.1385,-269.90964999999994,-630.9042999999999,-468.1902000000001,-875.232,-1115.6309,-800.0947,-1162.1637,-963.7357,-895.83936,
000000000000000000cf_0,-665.2678,-1202.2109,-1157.5579,-1339.8557,-1231.6067,-1211.9684,-1397.5411,-1806.0468,-1844.2113,-1398.5469,-1917.749,-1402.6796,-1241.6837,-1450.5779,-1326.1705,-1740.8774,-1403.2594,-1364.6714,-1648.133,-1724.9846,-1816.2458,-601.3245999999999,-539.4412000000001,-1389.692,-275.2485,-458.7884999999999,-135.7120999999999,-1132.7186,-1548.8279,-1018.6768,-1542.5521,-1442.3342,-1528.5663,
000000000000000000d0_0,-1000.7272,-1663.2427,-505.822,-806.1936,-965.2031,-921.67065,-1137.1521,-1781.5146,-1685.822,-1696.4734,-1554.8984,-1400.1145,-1783.6658,-1303.8276,-1605.3087,-1436.2628,-1727.9792,-1649.8805,-1538.8918,-1276.6438,-1469.5764,-1321.7164000000002,-423.2151499999999,-1236.1537,-292.3068000000001,-285.97050000000013,-806.56545,-712.5711,-1598.9761,-667.1474,-912.9627,-918.06757,-759.841,
000000000000000000d1_0,-449.12482,-970.9978,-1455.9598,-1292.1201,-1526.4503,-1373.916,-1657.185,-2442.9546,-1977.1199,-2274.3188,-2010.3608,-1710.7399,-2035.3169,-1462.5955,-1228.6292,-1632.3257,-1750.8406,-1486.9058,-1662.9191,-1340.1172,-1954.313,-842.4742,-684.1089000000001,-1479.6144,-358.8983999999999,-800.0866,-334.53745000000004,-1336.5369,-2341.754,-882.9209,-1307.0879,-1772.2722,-1557.2139,
000000000000000000d2_0,-624.9016,-790.4321,-1274.538,-1003.9199,-1526.5688,-1447.0793,-1514.5065,-2416.4497,-1950.7336,-2455.5522,-1974.0793,-1867.1677,-2088.0999,-1421.379,-1531.386,-1710.2593,-1687.584,-1468.5675,-1572.502,-1385.2665,-2030.5529,-923.5373999999998,-659.3069999999999,-1017.19354,-443.9244999999999,-928.2701999999999,-287.04505000000006,-1317.1769,-2309.685,-1018.42255,-1357.8859,-1778.728,-1624.456,
000000000000000000d3_0,-1279.6501,-1008.735,-710.9388,-801.121,-753.6941,-884.7798,-995.7796,-1165.9055,-1063.78,-1345.4744,-1274.1157,-1095.9347,-885.7911,-1242.0566,-1173.2323,-1181.6306,-1395.0459,-1107.0739,-1291.3944,-1080.9702,-1310.0125,-136.09660000000008,-142.09530000000007,-774.402,94.9033,-79.60680000000002,-32.54589999999985,-565.6863,-736.3983,-901.4687,-861.17004,-860.112,-785.0826,
000000000000000000d4_0,-928.2676,-871.485,-873.3589,-936.5687,-962.3126,-943.4446,-1071.9352,-1354.295,-1253.69,-1446.5409,-1415.4773,-1402.4982,-788.0635,-1271.2611,-1321.6409,-1209.9451,-1244.9297,-1173.9218,-1307.0044,-1278.2777,-1475.5111,-99.59250000000006,-231.0099000000001,-916.173,-51.710099999999954,-108.1480499999999,-99.98214999999988,-733.82306,-938.6263,-960.18005,-837.3006,-940.2621,-933.064,
000000000000000000d5_0,-863.9282,-741.1776,-891.9761,-892.8363,-742.933,-894.9685,-1848.7268,-2088.6614,-2147.247,-2446.81,-2531.566,-2216.5366,-849.0742,-2194.796,-2336.3884,-2182.8086,-2472.3716,-2211.227,-2656.8506,-2922.8745,-2476.7407,-899.2640000000005,-844.3786,-882.9883,-1145.37855,-881.7538000000001,-757.2015999999999,-600.6422,-838.5792,-769.6746,-779.5327,-769.893,-822.5994,
000000000000000000d6_0,-1338.939,-1143.8358,-951.9317,-1052.7097,-753.7467,-1244.7865,-1488.6757,-1727.3074,-3066.166,-2517.8914,-2633.2917,-2251.9448,-1077.7537,-2284.6765,-2309.9526,-2324.2427,-1818.0112,-1716.9497,-1492.9355,-1576.3556,-1806.1475,-281.3917000000001,-607.5426,-1086.7957,-682.53185,-237.21009999999998,-1450.0221000000001,-898.7251,-884.3501,-1080.9316,-751.7931,-981.6257,-1234.6788,
000000000000000000d7_0,-2629.3818,-1487.3857,-892.76404,-1079.279,-969.2496,-935.34766,-965.9168,-1155.6224,-1273.5236,-1488.6,-1344.5673,-1060.7871,-1055.2828,-1052.0916,-1026.4493,-1033.6519,-1315.0576,-1037.656,-1175.445,-1250.0782,-1394.355,-8.446549999999775,-60.10529999999994,-1167.6488,-145.03870000000012,-351.7976000000001,-92.60284999999993,-1176.7964,-1425.4846,-733.1585,-830.43713,-901.9358,-1391.2063,
000000000000000000d8_0,-2140.9182,-1313.6846,-1182.0847,-1201.0719,-1387.7817,-1297.9528,-1419.9716,-1529.6565,-1450.8031,-1656.7354,-1562.7979,-1430.8127,-1188.7871,-1428.6278,-1439.4475,-1401.4707,-1515.6616,-1340.0002,-1355.5643,-1378.5494,-1542.4542,-545.4093,-291.2360999999998,-1136.6792,-179.10490000000004,-617.2119,-219.7454000000001,-1144.2563,-1676.3616,-803.8489,-1151.7084,-1058.321,-1302.7346,
000000000000000000d9_0,-1153.866,-755.4686,-660.67444,-851.97,-846.0401,-1067.158,-1016.5535,-1247.1823,-1235.9658,-1521.4576,-1352.5638,-1245.3096,-1197.2152,-1321.3315,-1200.1567,-1274.2708,-1398.0164,-1163.2904,-1233.7498,-1315.2928,-1668.1335,-341.5332999999998,-269.2804000000001,-1034.6859,-84.61759999999992,-533.5144999999998,-416.6701499999999,-697.5436,-853.6238,-880.1771,-915.5462,-956.5241,-909.3928,
000000000000000000da_0,-1237.124,-1104.1499,-1055.1417,-944.7037,-1122.8442,-1414.6843,-1238.1703,-1699.9928,-1627.3916,-1614.4407,-1222.7092,-1501.7491,-1142.3322,-1614.3748,-1982.5028,-1872.3914,-1610.8546,-1187.5305,-1250.0045,-1377.653,-2073.9731,-688.9661000000001,-487.84855,-1073.4136,-164.55030000000002,-712.716,-573.1252000000001,-766.8861,-1077.9395,-880.0022,-800.7902,-971.1804,-1342.6287,
000000000000000000db_0,-1129.6174,-773.134,-902.6611,-988.0511,-1025.3005,-813.8126,-1142.2284,-1357.2878,-1625.9695,-1640.2301,-1478.2372,-1078.6118,-802.4606,-1207.5288,-1327.3,-1320.6628,-1200.802,-1015.3054,-1356.3862,-1596.2021,-1690.2864,-817.0952500000002,-561.7043000000001,-820.5154,150.6651999999999,-464.6088000000001,-477.8083999999998,-763.0178,-919.0242,-970.7405,-859.066,-1139.3252,-1021.9644,
000000000000000000dc_0,-1200.0105,-934.3365,-931.4064,-941.5594,-997.03625,-1210.3567,-1436.7876,-1664.726,-1663.1846,-1464.3486,-1314.0432,-1317.7367,-887.7389,-1508.9569,-1352.7932,-1432.9879,-1553.1423,-1143.1201,-1392.1681,-1325.0735,-1496.7832,-283.0153000000002,45.55955,-903.61975,13.465199999999868,-527.673,-181.1716500000001,-1243.1691,-1306.0323,-948.6573,-1070.6224,-1403.3881,-1146.3218,
000000000000000000dd_0,-2130.4788,-1966.3943,-1536.8612,-1855.753,-1705.5542,-1890.3405,-2054.5059,-2181.0315,-2074.702,-2648.8643,-2040.689,-2050.9233,-1969.2239,-2091.6284,-2231.4297,-2286.1062,-2481.8022,-2145.955,-2551.698,-2363.7935,-2468.4165,-1079.7220000000002,-1159.3444,-1874.6831,-706.1215000000001,-802.11535,-894.2285999999999,-1553.8506,-1660.1326,-1965.1785,-1879.6873,-1899.6067,-1966.4443,
000000000000000000de_0,-2155.7664,-1801.8275,-1233.2747,-1560.3341,-1561.4823,-1508.7283,-1860.0355,-1844.0078,-1774.469,-2195.316,-1496.0865,-1644.3379,-1723.6995,-2152.5168,-1746.8794,-1847.7001,-2174.7039,-1769.9521,-1737.945,-2075.6963,-2125.3389,-657.5136000000001,-637.6741999999999,-1525.0875,-59.20415,-51.63509999999991,-533.3606,-1324.2959,-1361.8937,-1639.1443,-1696.0596,-1696.4468,-1749.2407,
000000000000000000df_0,-1200.7473,-805.2533,-836.5951,-1079.4417,-1136.2275,-1287.9694,-980.39154,-1488.0363,-1489.8042,-1598.6707,-1583.5813,-1305.5908,-904.0062,-1379.3229,-1409.8232,-1396.9579,-1500.6191,-1228.7283,-1321.9885,-1324.652,-1651.2123,-474.70145,-243.60250000000008,-877.4193,-180.16960000000012,-398.2739000000001,-297.43670000000003,-913.8976,-1101.5656,-670.8926,-1027.4875,-896.9698,-1053.0453,
000000000000000000e0_0,-2832.0535,-2464.2903,-2934.3005,-2808.5813,-2376.679,-2548.7397,-2394.6855,-2562.0786,-2678.06,-2646.6917,-2926.8098,-2487.401,-2154.7349,-2591.2732,-2534.655,-2559.6675,-2342.023,-2276.027,-2637.3428,-2639.7095,-3268.0632,-1771.7616000000003,-1733.2483,-2318.3853,-1710.4721499999998,-1850.35995,-1414.5743000000002,-2296.1062,-1902.5984,-2336.7542,-2024.2866,-1919.1609,-2334.7883,
000000000000000000e1_0,-2472.3613,-2133.8435,-2793.6233,-2593.4902,-2305.319,-2467.956,-2317.19,-2562.8608,-2674.2517,-2651.295,-3046.5525,-2405.0115,-1797.2566,-2172.4602,-2717.7646,-2879.2905,-2854.4194,-2531.9436,-2875.2603,-2782.381,-3727.5276,-1719.3796500000003,-1667.1937,-2110.7441,-1528.7537000000002,-1749.8878,-1546.0211,-1520.8716,-1992.8784,-2320.0254,-1807.096,-1857.1558,-2806.995,
000000000000000000e2_0,-2148.7104,-1675.773,-2056.5867,-1910.5228,-1739.8984,-2291.1216,-1957.4521,-1985.5789,-2171.103,-2286.2705,-2147.8594,-2547.3083,-1613.0663,-2565.2231,-2831.996,-2865.9834,-2647.386,-2316.9065,-2813.1965,-2710.4333,-3279.6865,-1802.9252500000002,-1814.0933999999997,-1340.6636,-1323.2906500000001,-1734.4673000000005,-1568.6875999999997,-1379.2166,-1472.3053,-1594.5916,-1419.5845,-1480.623,-2077.5461,
000000000000000000e3_0,-3019.7068,-2033.3396,-1987.2261,-1831.8322,-2016.262,-1774.7592,-1426.4182,-1338.3077,-1849.4911,-2728.349,-2777.265,-2171.9355,-1887.8401,-2265.099,-2857.2532,-2730.5544,-2316.381,-2007.6311,-2057.5286,-2315.4265,-2767.9663,-1446.8272000000004,-1438.0335999999998,-2204.6172,-788.5224000000001,-340.9086,-952.38375,-2171.8926,-2250.3447,-2306.756,-1874.1086,-2070.9038,-1752.1396,
000000000000000000e4_0,-2755.6138,-1750.3774,-2101.6665,-2060.136,-2453.809,-1763.6031,-1651.2559,-1508.3672,-2648.1926,-2672.1626,-2617.5293,-1970.4746,-1521.7131,-2147.994,-2982.805,-2649.448,-2297.5,-2046.0398,-1978.9927,-2150.745,-2496.0989,-1413.1676000000002,-1480.3002000000001,-1720.5214,-1137.8498,-966.2569,-1142.2695000000003,-1703.15,-1731.9734,-2147.834,-2074.7783,-1688.8921,-1710.3962,
000000000000000000e5_0,-2775.8137,-2078.8186,-2330.2917,-2101.1074,-2143.4238,-2539.469,-2192.2578,-2062.065,-2409.8752,-2859.0703,-3020.7026,-2736.765,-2226.1562,-2725.1387,-3227.897,-3291.443,-2451.9348,-2676.1382,-2587.979,-2477.9204,-2701.4424,-1702.77865,-1736.27085,-2177.1033,-1616.14685,-1874.9842000000003,-1609.2013000000002,-2121.47,-2154.8196,-1935.5491,-2042.156,-2388.8635,-2592.855,
000000000000000000e6_0,-954.904,-748.4225,-667.068,-762.5137,-577.1089,-895.45264,-781.772,-1194.3538,-1304.7268,-1405.6273,-1359.2583,-1286.1091,-732.4049,-1145.521,-1241.2314,-1377.8574,-861.6431,-1206.0323,-1341.7075,-1063.5842,-1429.3416,73.8714000000002,93.9498999999999,-983.7177,-53.98750000000001,525.9903999999999,377.01060000000007,-650.5442,-648.4728,-835.9861,-986.65125,-634.9003,-706.3716,
000000000000000000e7_0,-1491.9124,-1105.2909,-1218.0852,-1066.654,-995.6456,-1265.7347,-1289.3932,-1558.9115,-1329.2177,-1597.012,-1432.9023,-1601.1777,-820.9674,-1348.2239,-1362.3386,-1323.252,-983.9229,-1311.7668,-1508.0878,-1463.1359,-1828.8633,-242.3723,-194.37459999999993,-1571.4512,-233.37095000000008,69.96480000000008,-190.5577500000002,-770.6511,-1110.9031,-1010.26056,-1364.7903,-1100.0726,-1064.2866,
000000000000000000e8_0,-1196.1428,-1202.3589,-822.0935,-1010.0088,-878.0242,-1067.1072,-1108.3431,-1502.847,-1501.7959,-1554.1895,-1559.1696,-1488.453,-869.5762,-1382.9801,-1639.5579,-1784.3928,-1194.7502,-1300.6416,-1386.3938,-1589.6353,-1538.0786,-295.68309999999985,-241.56150000000014,-1021.106,-368.54985,171.31969999999978,291.9085,-870.74695,-913.3158,-854.6832,-1004.33844,-921.29236,-1027.168,
000000000000000000e9_0,-2453.7014,-1948.2805,-1288.4244,-1406.6436,-1312.187,-1693.589,-1932.7754,-2084.137,-2022.8575,-2063.6018,-2401.6226,-1923.1522,-1443.6936,-2047.9456,-2036.7051,-1629.0452,-1467.5634,-2009.6958,-1982.163,-2294.0552,-2086.6458,-992.3527000000001,-697.7627000000001,-1586.7991,-966.77945,-227.5514000000001,-276.39410000000026,-1125.8735,-1374.459,-1464.0383,-1899.703,-1528.1028,-1633.6318,
000000000000000000ea_0,-1083.1226,-1298.0562,-2002.5481,-1661.931,-1173.815,-2470.0425,-2365.6523,-2462.335,-2271.986,-2511.8403,-2047.5632,-2086.6902,-638.2084,-1948.059,-2201.705,-1977.821,-1918.6556,-2101.9824,-1604.5757,-2567.5054,-2914.2476,-1292.7522999999999,-974.4789,-1411.8733,-1300.7213000000002,-669.89975,-1260.3366999999998,-1112.7797,-1042.8937,-1436.8525,-1758.4261,-1978.388,-1483.4944,
000000000000000000eb_0,-976.7532,-936.89453,-904.99097,-671.7589,-1423.4976,-769.6594,-1036.0431,-1411.9231,-1830.7156,-1677.5836,-1296.9019,-1218.5968,-774.2127,-1375.8105,-1284.5209,-1278.919,-1328.756,-1109.7593,-1189.9069,-1242.7317,-1411.4893,-415.34090000000015,-81.46674999999988,-902.73914,-432.38275,-341.76669999999996,-379.2372499999999,-642.09265,-1380.4578,-1062.8975,-1010.7779,-893.02936,-951.65247,
000000000000000000ec_0,-1104.8896,-964.8944,-759.14136,-956.6453,-1128.0642,-1552.0466,-952.29553,-1497.8538,-1483.7842,-1424.9685,-1787.5009,-1085.1697,-828.9345,-1258.0311,-1418.5974,-1386.0817,-1401.7073,-1090.154,-1260.3271,-1332.5037,-1440.868,-573.3111000000002,-277.78929999999986,-968.1564,-139.09629999999999,-206.6072999999999,-149.4719,-846.77576,-978.12366,-1106.8962,-819.9442,-1114.5619,-890.2805,
000000000000000000ed_0,-826.4398,-953.4153,-795.5646,-779.4121,-966.7735,-860.2947,-660.73773,-1878.0049,-1440.7139,-1309.491,-2106.0847,-1228.1914,-817.401,-1381.9197,-1173.3763,-1548.3253,-1210.24,-1325.6672,-1278.3367,-1386.6101,-1449.6218,-1045.4117500000002,-438.4014000000001,-922.94165,-261.37270000000007,-386.96630000000005,-117.60370000000012,-781.30035,-987.5314,-946.51624,-675.4481,-690.4459,-939.35205,
000000000000000000ee_0,-1067.1877,-994.6756,-938.2385,-1008.0926,-998.6914,-1326.8231,-1251.0532,-1511.6365,-1441.8179,-1674.5308,-1384.4264,-1120.7771,-958.8302,-1230.8127,-1526.7075,-1298.9226,-1267.302,-1253.9746,-1406.6162,-1233.1528,-1438.7441,-1046.3789000000002,-464.91015000000004,-1053.0016,-408.22045,-482.30580000000026,-520.8501999999999,-962.6809,-940.2766,-1033.8417,-1053.9915,-1093.1681,-1074.1396,
000000000000000000ef_0,-1180.7936,-994.326,-946.8603,-961.2519,-1020.0719,-1163.9408,-1058.0055,-1290.5083,-1344.8414,-1587.8228,-1347.9995,-1222.5824,-1063.446,-1346.0099,-1419.819,-1311.6727,-1343.534,-1073.9803,-1110.548,-1255.7957,-1688.116,-487.12339999999995,-312.3688,-791.74146,-55.88840000000002,-473.06829999999997,-262.00089999999994,-950.9507,-1135.4832,-928.6201,-772.4765,-938.0118,-1004.7329,
000000000000000000f0_0,-1313.3561,-835.7067,-1104.9648,-1316.2825,-1006.421,-1288.6989,-1439.8562,-1432.9854,-1711.4106,-1997.4471,-1638.3784,-1582.5743,-835.2798,-1459.8588,-1610.6877,-1572.1791,-1394.4698,-1621.831,-1613.8162,-1534.4117,-1823.0319,-714.44335,-430.73749999999995,-1004.3384,-75.1203999999999,-315.09490000000005,-445.9588000000001,-885.9219,-1916.2251,-1059.3038,-1193.0082,-1125.3962,-1182.2927,
000000000000000000f1_0,-975.18915,-1012.5801,-826.3263,-943.0679,-976.44507,-1026.0454,-1134.6687,-1333.4299,-1271.5491,-1402.0568,-1363.5581,-1210.4418,-1002.7943,-1357.5947,-1380.019,-1228.3553,-1386.6447,-1166.2812,-1381.4619,-1356.05,-1495.9365,-794.1103499999997,-348.69095000000016,-1157.7073,-431.09265000000005,-777.5371500000001,-383.85855000000015,-1087.9905,-1281.3403,-793.1922,-1003.4938,-979.2761,-1034.8503,
000000000000000000f2_0,-1079.9113,-903.9761,-1208.7476,-1073.6987,-1011.2785,-1098.0197,-938.1019,-1382.935,-1463.3685,-1536.416,-1481.0938,-1183.1495,-860.7078,-1156.7278,-1485.7009,-1254.9546,-1162.0259,-1132.5552,-1342.5925,-1268.0491,-1455.8835,-540.8932,-174.65419999999978,-555.5414,-79.37499999999983,-185.06970000000004,9.228200000000044,-583.5574,-1104.3982,-1030.2798,-891.2265,-905.08057,-1031.3718,
000000000000000000f3_0,-940.3314,-665.5562,-810.0438,-1132.6282,-915.47156,-1158.1211,-1220.2688,-1454.496,-1470.3771,-1597.2253,-1557.3223,-1362.8752,-823.4407,-1262.4991,-1367.4531,-1365.2227,-1396.2302,-1174.7075,-1438.2065,-1391.8127,-1584.8759,-254.04104999999996,-61.00490000000002,-1073.7551,-207.02374999999998,-413.71444999999994,-390.1898500000002,-954.9298,-1242.5475,-965.54016,-834.0582,-865.00073,-949.5729,
000000000000000000f4_0,-1096.2794,-883.43994,-811.6087,-1062.4458,-910.5922,-997.7355,-880.1913,-1252.785,-1283.878,-1465.9556,-1240.8992,-996.12366,-715.066,-1197.0851,-1220.9155,-1175.5964,-1198.4907,-1088.0616,-1025.9655,-930.6212,-1337.9304,82.65944999999995,148.22100000000006,-667.0427,252.93625000000006,305.6883999999999,31.571249999999935,-628.0005,-827.7719,-913.3323,-827.9707,-1802.3171,-1024.2861,
000000000000000000f5_0,-1353.2646,-1174.0417,-802.2784,-1067.667,-1013.2057,-951.1286,-1119.3116,-1294.6775,-1280.7543,-1182.6464,-1343.7499,-1075.0822,-993.36993,-1081.4608,-1170.9955,-1011.6428,-1370.5524,-997.3965,-1000.113,-1051.562,-1085.6027,29.309599999999946,98.65510000000023,-1094.9851,263.5281,123.60819999999978,-104.24465000000001,-882.90344,-858.5202,-907.295,-784.2076,-947.59973,-946.5677,
000000000000000000f6_0,-1159.6038,-1171.0637,-733.6083,-1059.0674,-980.4133,-864.6366,-1144.7092,-1244.5055,-1139.4464,-1164.708,-1356.2623,-1086.1337,-889.6934,-1023.7992,-1240.2523,-1196.1816,-1331.086,-1071.1462,-966.2665,-1209.1931,-1367.0717,-143.66520000000008,-202.85719999999992,-1031.3662,124.72679999999986,153.75209999999993,-251.57644999999994,-779.75323,-828.0997,-860.175,-772.39453,-945.8954,-966.7672,
000000000000000000f7_0,-1301.723,-1184.1083,-976.3421,-1111.6777,-989.5978,-1116.8287,-1066.982,-2150.6846,-2528.374,-2303.3813,-2313.5454,-1931.2389,-1169.5382,-2119.085,-2183.8472,-2505.2427,-2423.7354,-1777.5317,-2188.3794,-2174.4036,-2336.4153,-1212.3197499999999,-887.19305,-1044.9149,-1137.9303,-1326.4157,-622.6355499999997,-862.56,-992.3148,-1013.9038,-834.0143,-1014.9545,-1031.9651,
000000000000000000f8_0,-1458.2068,-1097.6653,-812.8266,-967.90643,-942.80664,-962.88086,-1124.6763,-1793.9998,-2665.9163,-2604.4585,-2582.5906,-2048.6758,-1099.39,-2235.38,-2103.5862,-2188.9553,-2414.7307,-1931.8135,-2083.6406,-2199.642,-2292.197,-709.5726,-1036.9078,-1063.5413,-1142.2351500000002,-1235.5395999999996,-904.4646000000004,-909.7301,-856.0677,-765.59076,-857.5575,-1077.6587,-1000.5453,
000000000000000000f9_0,-976.5068,-947.52515,-923.3448,-873.7462,-902.9811,-1047.1849,-1018.0238,-1405.3474,-1445.7603,-1650.6019,-1811.7592,-1447.9248,-990.9885,-1203.0508,-1372.0059,-1376.9131,-1269.6394,-1266.2977,-1297.3625,-1535.5974,-1491.4132,-1254.2577500000002,-644.5437000000001,-1085.3601,-344.6031500000001,-823.61545,-731.9338999999999,-920.68256,-999.7078,-1004.7073,-955.1901,-996.4284,-1015.5009,
000000000000000000fa_0,-971.7443,-679.8563,-806.567,-908.5716,-795.5664,-1134.3546,-1024.9496,-1227.2808,-1056.008,-1759.6888,-1465.3274,-1326.833,-832.27454,-1139.565,-1550.1047,-1455.2397,-1518.081,-1307.0486,-1312.4539,-1525.6399,-1809.4272,-842.1370000000002,-667.4396000000002,-1043.4695,-273.0937000000001,-601.9375,-555.5069000000001,-490.64145,-810.06726,-1030.2804,-1334.7019,-1181.8445,-1234.7526,
