system:index,Greenness,Greenness_1,Greenness_10,Greenness_11,Greenness_12,Greenness_13,Greenness_14,Greenness_15,Greenness_16,Greenness_17,Greenness_18,Greenness_19,Greenness_2,Greenness_20,Greenness_21,Greenness_22,Greenness_23,Greenness_24,Greenness_25,Greenness_26,Greenness_27,Greenness_28,Greenness_29,Greenness_3,Greenness_30,Greenness_31,Greenness_32,Greenness_4,Greenness_5,Greenness_6,Greenness_7,Greenness_8,Greenness_9,.geo
000000000000000000a7_0,1422.831,1560.229,1819.3422,1696.5735,1746.3318,1376.1349,1537.362,813.79443,807.23926,992.8106,1281.738,1295.8032,1786.928,1384.3726,1138.0576,1069.2888,842.9499,1752.8242,1775.8982,1605.4899,763.6693,1945.4843,1836.1406,1549.8232,1928.924,1802.242,1891.9504,1734.5304,1464.9816,1733.5468,1580.0941,1465.272,1599.0441,
000000000000000000a8_0,1366.1389,1668.2019,1478.1746,1394.6871,1197.5967,1568.4636,1497.6753,1375.9067,36.1018,1428.8988,1101.168,1194.2659,1895.6254,1530.3318,1370.6614,1241.3296,1211.9982,1459.3665,1465.7959,1505.7333,1132.3029,2033.2748,1676.3339,1836.4353,1788.1093,1349.365,1948.3073,1843.0593,1758.0533,1757.8704,1524.6362,1646.3241,1815.1627,
000000000000000000a9_0,1275.752,1231.9384,1550.6705,1453.185,1323.5165,1405.2206,1310.866,1124.8895,904.5472,983.24316,1363.3289,1640.4822,1472.9827,1633.5125,1402.1865,1336.3037,1452.0869,1734.5262,1753.7526,1571.3604,1179.8728,2899.8281,1682.342,1818.376,1814.1224,1581.4739,1760.2267,1293.1995,1936.1008,1713.9058,1485.0624,1674.6033,1792.5743,
000000000000000000aa_0,887.204,1084.6047,1303.3951,1058.1198,974.5696,1127.9072,869.6262,933.1293,570.0943,189.3354,572.428,1097.1903,1335.5603,958.1896,897.48804,769.2914,1015.06396,1297.6079,1149.0146,867.44226,122.2104,1305.2966,1499.5701,1280.956,1453.0444,1629.0898,1604.0393,1356.0421,1061.0957,1330.1412,1168.0571,875.40906,1062.9181,
000000000000000000ab_0,1190.7552,1144.9937,1325.2772,1208.9446,1140.7734,1206.0258,681.1546,934.3839,734.39905,429.6525,760.4878,948.74524,1411.511,953.3805,942.6187,864.4571,1238.4136,1381.0044,1274.9424,1004.501,283.6136,1347.051,1464.5891,1409.7942,1647.0159,1858.8564,1538.5713,1413.7307,1263.239,1383.3313,1224.8596,978.8214,1246.2437,
000000000000000000ac_0,1286.3738,1017.5061,1574.922,1306.3082,1467.3046,1801.2439,1518.7888,1131.6418,893.8446,989.4383,1298.0002,1395.8508,1323.8522,1776.9049,1072.4185,1454.7216,1423.5903,2015.6425,1243.068,1385.5065,990.8424,2090.8555,1913.3324,1613.8134,1785.5133,1610.2646,1802.334,1278.3536,1539.3844,1427.6824,1528.0735,1324.3223,1581.7113,
000000000000000000ad_0,1196.7979,1261.5005,1750.885,1275.1296,1273.8389,1453.566,1108.9255,862.102,628.7813,531.13806,991.833,1227.1282,1230.3264,907.7036,854.6968,1015.3375,933.6394,1322.2783,1234.695,1129.3525,606.3959,1869.7386,1609.3488,1184.9357,1568.7555,1510.561,1726.7596,1387.9814,1048.7162,1421.0044,1391.4114,1095.4755,1141.5717,
000000000000000000ae_0,1259.908,1510.3079,1582.4958,1493.1709,1344.4602,1465.7928,1367.8005,1326.1743,1023.2567,1119.878,1364.509,1432.8535,1907.1212,1466.5334,1190.8208,1402.5071,1077.789,1534.9976,1381.7982,1403.8499,1238.0242,1920.0302,1648.4337,1759.2993,2251.5923,1609.88,1820.5486,1585.0938,1611.3972,1655.8086,1395.4802,1389.1182,1649.0332,
000000000000000000af_0,1621.453,1163.1705,2323.846,2039.624,1935.5636,1634.2236,1707.9639,2245.1348,822.7896,1371.9774,1407.5156,1648.8555,1688.6743,1564.9502,1586.2739,1607.9548,1531.8682,1734.6189,1443.7162,1415.5884,1209.2057,1874.8921,1877.9172,1912.5659,2292.072,1777.2583,1570.7119,1885.2584,1542.8018,1690.6182,2083.4905,1833.6058,2010.0066,
000000000000000000b0_0,1104.3322,1234.929,1290.2856,1349.8828,1285.3168,1240.4934,1205.211,744.669,783.1427,973.9043,1276.6256,1479.923,1612.3828,1283.1401,734.1371,954.2931,1113.9922,1381.8625,1365.2552,1324.9423,1014.915,1816.5365,1723.4062,1545.2605,1662.9149,1584.231,1908.1133,1603.1292,1286.8278,1680.4575,1375.541,1090.0754,1341.3347,
000000000000000000b1_0,1086.1995,1321.4117,1147.185,1247.1631,1216.4749,1349.3947,1302.3196,1040.643,685.056,797.55725,1197.9968,1324.6421,1560.645,1261.3417,740.6042,948.1051,1298.6194,1301.9786,1345.4462,1257.0642,1064.015,1563.9929,1592.2854,1552.9541,1493.2297,1338.1375,1597.5977,1651.4921,1279.76,1463.3131,1315.7627,1400.7454,1336.7109,
000000000000000000b2_0,1052.0251,1635.1338,1372.565,1730.7876,1642.5432,1484.5753,1466.7175,1070.4978,809.1487,1184.4362,1061.9739,1415.3041,1726.5361,1435.0828,1066.1338,1125.9922,1413.4915,1667.0078,1680.9022,1481.7164,1282.874,2044.438,1879.6141,1859.6824,1865.8557,1809.2145,1927.8518,1782.8098,1725.1534,1758.5924,1773.5266,1438.9543,1546.1633,
000000000000000000b3_0,1452.61,1643.8896,1761.1112,1396.6335,1594.8293,1417.0225,1528.8728,1234.674,1098.1132,1389.6172,1213.4695,1504.345,1817.8505,1637.9934,1461.9619,1374.6667,1436.7454,1567.5103,1437.103,1469.7754,1332.0568,1620.3313,1860.3828,1872.9185,2060.5796,1959.9879,2121.6323,1988.2408,1722.3062,1785.3547,1659.4666,1566.8333,1604.8926,
000000000000000000b4_0,1121.9835,1238.7074,1801.5474,1312.7972,1174.213,1242.0515,1261.9502,949.93933,697.73804,738.975,840.6108,1337.129,1504.3838,1398.207,923.1137,996.286,909.40186,1409.8481,1466.862,1260.3809,768.94,1186.5931,1591.9288,1690.4863,1527.1895,1903.5298,1545.3018,1588.7509,1372.5927,1472.4675,1322.0808,1251.9816,1796.0171,
000000000000000000b5_0,1506.2491,1571.1743,1844.1427,1363.3553,1197.8147,1340.0625,1395.472,973.9044,814.6268,727.2552,1014.608,1234.5758,1561.4656,1418.638,915.84595,1364.3192,1147.8322,1577.1488,1430.1146,1382.149,747.51624,1455.4384,1614.0742,1630.2852,1718.8531,1912.9268,1567.4727,1585.0039,1332.0358,2020.1576,1257.155,1026.6558,1545.2683,
000000000000000000b6_0,1112.1333,1306.2488,1117.8918,1271.9543,1380.999,1397.2548,1367.0625,1179.0906,962.5359,814.5834,1102.0735,1344.1278,1626.1498,1482.5228,1000.0196,962.2214,814.52344,1805.8186,1324.834,1266.2303,913.09985,1365.2994,1498.9694,1526.2607,1398.05,1379.6115,1689.3184,1282.8643,1176.0314,1419.976,1295.852,1221.4124,1182.2078,
000000000000000000b7_0,1347.0475,1270.4814,1602.2166,1654.1663,1660.2866,1694.915,1773.3221,1463.6338,1246.8336,1174.6915,1521.5789,1447.237,1820.7959,1734.0525,1392.7551,1616.2686,1551.5557,1770.0757,1600.9594,1744.1245,1471.1025,2071.5366,2222.5454,1581.3827,2303.047,1560.1923,2070.7654,1495.2982,1181.4928,1482.2865,1563.75,1409.1101,1612.278,
000000000000000000b8_0,1514.554,1634.0513,1962.082,1882.347,1766.9266,1429.77,1526.0481,1125.9154,998.6844,1041.1788,1343.3667,1467.0364,1709.1193,1365.2303,918.4181,1137.1865,1256.3479,1434.8047,1296.7206,1192.9326,885.7448,1532.5608,784.4983,1646.6573,898.2952,1596.8127,1658.0673,1457.2782,1199.0887,1632.3116,1558.6138,1562.4197,1423.5895,
000000000000000000b9_0,1590.356,1520.7513,2176.0945,2005.614,1857.1346,1771.8542,1682.4257,1143.0936,1075.4384,1140.317,1196.5977,1697.9146,1801.836,1721.192,1138.7422,1195.003,1278.9746,1438.8339,1146.1388,1275.5305,960.63,1670.447,1360.6843,1760.9426,1252.9489,1656.6462,1664.6887,1836.2211,1482.6608,1873.1973,1530.9958,1555.032,1741.4485,
000000000000000000ba_0,1421.5256,1869.3658,1974.1947,1742.9849,1913.2106,1834.5302,1955.4519,1693.0566,1390.1326,1541.7183,1506.5724,1671.242,1983.9049,1673.4152,1811.6719,1690.8846,1338.9132,2122.0166,1739.1008,1882.1366,1205.6246,1956.3217,2127.9077,1994.569,2277.3906,2017.5802,2431.9104,1897.0055,2158.9731,1994.0549,1885.0798,1655.3643,1925.9587,
000000000000000000bb_0,2002.4945,1711.5367,2182.1125,1928.0608,1939.7632,1813.4891,1946.6514,453.62128,1500.469,965.4698,1300.6823,1229.0833,1857.7184,1377.7566,1162.438,1146.4148,1087.0994,1685.1564,1402.9617,1589.9982,1219.9373,1863.7137,1806.582,1584.733,1994.7745,1934.027,2030.3352,1788.5549,1873.7863,2110.9775,1765.6157,1898.3237,2180.539,
000000000000000000bc_0,-123.6888,-383.382,-261.6512,-485.08444,-314.9978,-284.44794,-660.4232,-356.45343,-400.4717,-683.33655,-539.3286,-546.3424,-274.46283,-574.6555,-509.7177,-360.95044,-511.94934,-641.5746,-671.407,-730.3628,-245.2816,-347.6491,-351.4253,-349.9223,-252.9627,-250.1806,-285.8467,-454.2364,-162.7248,-317.5703,-36.5698,-149.29486,-219.26445,
000000000000000000bd_0,-130.9824,-303.97855,-272.47534,-461.2615,-343.6583,-271.15054,-622.9794,-387.14294,-434.8518,-698.01294,-565.2542,-578.12646,-256.7035,-587.2566,-518.9626,-474.7156,-593.4911,-616.3448,-584.9963,-700.0763,-277.3054,-328.6636,-281.37595,-391.86072,-219.4592,-265.0433,-328.1507,-430.5538,-145.61565,-280.90326,-108.331,-120.04825,-186.50156,
000000000000000000be_0,1276.2537,1535.5502,1163.2466,1729.9941,1774.0529,2117.8994,1181.1354,1144.649,856.476,1133.369,1610.7238,1356.8655,1416.9517,1461.5889,1203.6732,926.90295,1246.8462,1409.7446,1490.1385,1242.0709,855.901,1829.5433,1318.511,1573.4624,1498.7384,1732.6064,1566.9489,1893.6167,1515.0454,1307.1323,1896.6421,1408.8909,1572.0957,
000000000000000000bf_0,1352.929,1250.2286,1156.8977,1195.1085,1314.9138,1354.9642,1185.5837,743.614,891.6798,951.4437,1014.3917,1135.825,1655.3933,1299.3003,1082.0105,1064.5146,867.39545,1207.6276,1328.4307,1262.151,808.7843,1334.1226,1332.2976,1595.1599,1519.0388,1259.5165,1510.1677,1570.6174,1408.2996,1696.1453,1537.0425,1080.0549,1562.5581,
000000000000000000c0_0,1547.5393,1450.0627,1625.7399,1580.0295,1620.7891,1342.9445,1425.7976,1032.6285,778.9448,695.3125,1030.9054,1268.3728,1740.4271,1395.2616,1280.5884,1122.8153,1444.2313,1521.1263,1324.1116,1227.023,1059.1753,1630.6066,1596.4519,1756.5735,1475.3738,1490.8395,1889.7068,1820.9823,1876.0745,1925.6975,1463.4854,1318.7991,1465.6289,
000000000000000000c1_0,2169.8445,2002.8486,1779.1791,1423.9358,1802.2828,1496.2177,1402.0142,1478.8754,1566.4722,1486.4788,1487.8157,1608.6589,1884.7373,1707.9836,1713.491,1414.042,1409.1586,1587.6693,1660.6254,1493.5394,1162.6818,1659.2214,2105.1084,1934.295,2296.6675,1684.057,2217.2886,1921.5222,2658.154,2067.308,1790.6968,2206.1138,1942.7441,
000000000000000000c2_0,1971.1282,2141.227,2217.0903,1415.3427,1684.1003,1572.2242,1344.4769,1312.8147,1565.1012,1117.3418,1529.7068,1488.2634,1793.0359,1652.3304,1468.1035,1526.38,1235.0183,1668.232,1671.9033,1827.3965,1417.2972,1794.2365,2097.7703,1636.6865,2272.247,1905.0791,1818.4401,2043.3508,2583.1433,2347.3074,2233.2466,2100.405,1766.4728,
000000000000000000c3_0,1293.6226,1873.6606,1986.4727,1735.8053,2021.1001,1861.5656,1634.1211,1381.6846,1430.509,1185.0316,1596.1945,1648.6624,2021.5085,1444.2375,1713.4705,1375.6454,1459.6313,1936.4752,2033.6196,1936.8943,1751.0818,1941.0366,2152.492,2095.8594,2640.3647,1810.7576,2209.133,2029.2035,1955.9332,1877.3735,1759.1768,1764.3992,1937.8899,
000000000000000000c4_0,1191.8645,1736.087,1208.0847,1714.7065,1671.8907,1674.9484,1307.5554,1327.6368,1413.3826,1273.2253,1404.221,1632.2637,1953.2585,1656.7588,1761.4368,1420.8188,1269.6088,1421.2043,1315.1211,904.7317,1206.5118,2405.557,1528.9221,1957.8708,1645.7528,1353.4583,1444.0676,1721.8859,1576.9972,1685.279,1886.1033,1765.4609,1906.6758,
000000000000000000c5_0,1633.9471,2138.1682,1827.5872,1803.7059,1783.3301,1574.2896,1443.7454,1510.3402,1627.2781,1643.475,1850.0515,1810.1727,2263.6167,1695.8707,1925.9734,1693.5182,1787.643,2032.3763,1891.6372,1285.0348,1579.6497,1467.8098,1888.3296,2481.2605,2747.669,1717.0889,1732.7671,2353.6633,2202.8774,2003.7344,1977.1394,2235.225,2442.326,
000000000000000000c6_0,1489.5504,2100.693,2043.0737,1762.7576,1980.8486,1741.1202,1937.1548,1713.9001,1695.6362,1163.2186,1646.5636,1800.9028,2235.5945,1862.289,1653.6638,1627.2275,1432.8325,1507.1982,1462.6368,1639.3843,1593.2312,1975.1436,2130.9907,2258.3672,2383.8213,1935.398,2206.7385,2106.2383,2098.5718,2075.9033,2029.1018,1886.6461,1892.0557,
000000000000000000c7_0,1474.9692,2145.6082,2052.0388,1632.33,1807.7906,1518.5825,1594.2644,1565.4226,1764.5999,1343.5887,1688.2336,1549.3817,2304.4358,1507.7986,1681.0992,1568.2836,1513.0088,1759.1129,1680.6584,1868.2269,1764.3125,1804.6792,2393.95,2279.5327,2595.2627,1684.9733,2154.2153,2153.3928,1991.1534,2101.8276,1703.615,1958.5172,1892.8774,
000000000000000000c8_0,1235.7676,1873.1392,1974.0961,1470.7815,1102.2,1673.5555,1576.8473,1017.5054,1328.25,1019.00684,1319.1436,1355.1793,2080.7656,1442.7866,1614.8892,1474.0747,1075.7161,1684.075,1638.47,1420.4877,1306.6172,1714.965,2066.3413,1930.4727,2120.3936,1648.2297,2224.666,1932.1401,1526.299,2123.8618,1561.8623,1593.1873,1728.3911,
000000000000000000c9_0,1560.0392,1878.281,1909.6174,1875.6917,1795.4382,1627.9847,1616.1605,1378.9719,1483.8955,1070.29,1544.9539,1680.5768,1945.9492,1735.6152,1684.3,1653.1697,1744.8772,1879.9138,1770.7639,1869.3931,1336.2306,1879.9099,2189.8215,1927.4178,2092.6318,1711.4808,2177.3232,1532.037,1761.8445,1765.9955,2067.4475,1975.6802,1823.0099,
000000000000000000ca_0,1370.7351,1601.7417,1251.617,1285.6287,1497.8309,1360.6377,1489.8649,1194.448,1217.9572,899.7412,1245.0106,1706.4812,1814.3363,1660.0267,1648.1414,1375.7605,1325.441,1712.8015,1675.805,1638.3396,1206.8239,1819.1072,2312.9385,1863.3712,2300.619,1928.7261,2184.4087,1670.1138,892.9842,1698.6157,1443.3915,1599.6077,1412.178,
000000000000000000cb_0,1640.2535,1591.617,1770.0334,1084.3241,1831.0239,1621.489,1069.5367,368.1774,1262.8303,1071.5703,1233.408,1510.0374,1696.3601,1488.7394,1405.196,1418.8584,1552.742,1807.6478,1608.4805,1900.6459,1585.834,2175.585,2293.3042,1912.6671,2253.9563,1719.2812,2388.9565,1683.0806,1627.2115,2118.6934,1844.2528,1740.8524,1701.6115,
000000000000000000cc_0,1551.7872,1873.6978,1876.8573,1843.0468,1886.3077,1710.2578,1718.6357,1560.3802,1658.0688,1461.8271,1749.7451,1937.4031,1740.192,1858.1678,1722.185,1830.9327,1711.9668,1753.1957,1834.3647,1965.7441,1305.971,1770.0818,2182.0735,1632.36,2346.9272,2015.0452,2089.7688,1838.4622,1874.3044,1626.446,2090.7505,1921.6467,1718.7142,
000000000000000000cd_0,1624.7825,1925.4282,1926.2651,1762.8872,1846.0961,1567.7672,1607.7792,1371.6086,1486.1632,1132.4626,1342.8323,1304.7302,1777.1036,1423.3367,1407.3173,1405.7186,1274.1112,1450.6924,1319.8086,1824.73,1397.2688,1484.4438,1732.929,2014.5697,2010.8239,1819.811,1867.2349,1744.0667,1415.1482,2230.5728,1800.7443,1616.2,1795.5115,
000000000000000000ce_0,1717.2327,973.6218,1711.444,1616.9036,1425.6377,1364.9629,1580.6604,1504.6602,1519.0532,1187.4496,1296.9902,1260.0496,838.3745,1309.3728,1542.2247,1433.4539,1222.1816,1528.8037,1342.5945,1889.2795,1543.9095,1371.5875,1643.8926,2409.3296,2061.022,1388.8328,1939.199,1918.3813,1901.8882,1881.1985,1436.358,1835.0801,1759.5789,
000000000000000000cf_0,1506.6694,1617.1714,1815.4263,1579.5386,1825.5059,1749.4268,1430.5,1161.3289,1169.9565,1491.0232,1107.6368,1874.9197,1529.0657,1640.9669,1711.1392,1442.6146,1684.8698,1724.6682,1813.7053,1734.3619,1444.3616,1836.2993,2065.8474,1499.7231,2275.532,1949.9299,2436.921,1468.481,1385.099,1682.5763,1434.8259,1777.2601,1732.4917,
000000000000000000d0_0,2340.4292,989.2817,1762.6804,1464.2395,1573.2834,1565.5165,1556.5571,1292.7772,1159.7297,1388.491,1415.973,1449.6558,394.1668,1559.1805,1636.9465,1488.001,1341.2498,1553.5399,1624.6239,1888.4012,1577.1827,930.1626,1749.7661,2428.9539,1932.8372,2014.726,1784.9009,2673.015,1187.0687,1646.6938,1558.1597,1604.613,1608.901,
000000000000000000d1_0,2090.14,2821.2483,711.6611,1490.8588,884.61694,782.31104,300.1904,568.5204,325.04138,-129.7052,855.4914,1310.6205,1349.8643,1334.1464,1648.5249,1180.8726,1046.22,1401.9774,1405.4066,1561.709,1006.4035,1625.7983,1937.3293,1531.4827,1870.784,1530.292,2116.355,1534.3608,528.58203,1892.7878,823.25165,851.7483,584.0202,
000000000000000000d2_0,1909.607,2371.1938,536.9662,1863.496,765.5816,689.18463,311.7397,501.63776,503.6213,-109.7711,923.5335,1019.3843,1137.6908,1277.0182,1351.8853,996.8712,955.699,1280.977,1286.4863,1477.7229,838.751,1587.4119,1897.8179,2111.5913,1891.1207,1489.2965,2174.8853,1205.6938,436.78723,1980.5687,1150.4834,659.94617,511.8873,
000000000000000000d3_0,1400.2449,1868.8826,1885.6133,1713.181,1976.8799,1811.3811,1634.6074,1674.1055,2062.1946,1925.7019,1900.003,1997.4667,2150.4888,1825.4032,1814.352,1810.9404,1671.5054,1994.404,1871.6215,1956.1884,1805.8684,1923.1116,2157.6426,1922.463,2545.782,2268.9146,2486.308,1900.6818,2195.588,1863.1477,1993.0652,1960.3208,2298.2366,
000000000000000000d4_0,1712.5792,2169.9238,1942.364,1791.1301,2080.7441,2097.2156,1704.3884,1691.8533,1964.8042,1589.9402,1534.2766,1602.9072,2005.7307,1713.162,1706.4666,1778.1753,1689.7238,1736.9163,1873.7906,1926.9845,1609.4314,2336.0117,2145.0088,1964.6855,2542.5903,2365.27,2591.6406,1904.386,1930.0718,1930.8162,2210.029,2060.9578,2041.563,
000000000000000000d5_0,1848.7554,2155.1914,2089.4236,1821.6198,2262.891,2513.6335,586.8231,689.36316,1504.9297,1182.6738,1010.00244,1361.27,2177.4927,1294.3687,1008.5358,1318.904,942.78253,1349.9636,714.2914,352.4085,1095.8832,1960.0603,2102.5479,2141.4875,1864.3491,2171.2861,2409.8042,2375.2441,2221.48,2115.9258,2278.5676,2329.2007,2310.4905,
000000000000000000d6_0,1030.4136,1480.1729,807.6291,1789.7642,2443.3325,1516.979,1322.8538,789.09656,283.5402,885.0102,1063.4094,1116.9165,1788.6661,1208.9254,1078.8872,1199.7312,1454.2573,994.6708,1257.3258,1481.3575,626.0624,2113.4727,1763.3433,1580.6469,1988.7751,2317.6968,757.2885,1556.6416,2148.52,1980.3931,1764.3041,1720.3031,1100.3887,
000000000000000000d7_0,562.7409,1151.2913,1610.8785,1701.2405,1721.9954,2132.9087,1714.9548,1553.2444,1534.7142,1452.1985,1517.0627,1964.0656,1301.3943,1747.2524,1930.516,1686.7087,1605.965,1969.4008,1843.4458,1935.988,1607.9862,2599.1184,2351.5105,1378.2336,2407.321,2206.3313,2476.7544,1808.4292,536.5448,1993.0175,1510.5037,1504.8689,1360.9198,
000000000000000000d8_0,419.0551,1224.7745,1708.7196,1551.2526,1501.8103,1613.6678,1471.6477,1385.3254,1500.4114,1163.6342,1321.7212,1654.3533,1682.0647,1478.669,1801.309,1802.8667,1525.4246,1912.5024,1804.3348,1941.461,1507.2634,1716.9722,2262.7341,1244.5342,2448.3518,1966.6791,2114.085,809.6385,721.3711,2172.0308,1404.3223,1521.8193,1503.5204,
000000000000000000d9_0,1783.2976,2501.936,2342.6294,1997.6616,2274.4902,1961.8839,2289.4685,1868.7682,1972.3253,1584.0768,1681.528,1785.3044,2023.8394,1741.6056,1926.105,1803.3145,1573.8718,1941.918,2053.0059,1936.5404,1717.7733,1941.1794,2072.7432,2216.963,2161.3743,1777.5476,1979.3137,2478.1948,2345.131,2065.5864,2059.9644,2163.3682,2166.2896,
000000000000000000da_0,1158.0477,1874.9698,1780.8705,1808.8501,1652.9636,1295.8267,1504.641,1421.8934,1516.7328,1390.9799,1827.1456,1323.1178,1639.5735,1274.2185,336.2081,1047.9598,1186.7463,1574.2833,1425.3638,1403.2545,930.0065,1614.3224,1946.3691,1906.8511,2296.4326,1700.897,2148.9546,1869.3547,1878.8126,1876.8293,2187.634,1945.6799,1382.9983,
000000000000000000db_0,1335.9409,1885.7289,1413.9541,1854.5398,1672.6843,2098.1362,1667.2177,1646.6814,1282.0476,1435.7648,1706.6656,1591.9307,1750.7788,1538.3792,1300.3488,1459.2736,1040.9108,1643.0964,1652.1696,1417.7461,1045.5764,1410.645,1508.406,1972.6511,2595.9106,1881.2505,1703.7666,2005.4272,1966.2332,1984.5396,1940.6627,1767.876,1669.041,
000000000000000000dc_0,1672.6895,2228.518,1758.1066,2139.1338,1791.0298,1603.1074,1547.2769,1593.842,1737.6855,1477.0883,1569.6754,1441.1182,2137.8733,1541.308,1968.9153,1755.2334,1564.3203,1922.5854,1993.7358,1852.0964,1525.0669,2104.9834,2260.9668,2366.1948,2530.3477,1714.2726,2093.3691,2105.7268,2110.681,2235.4453,2144.0,2131.8015,2194.0586,
000000000000000000dd_0,1700.4802,2046.3282,2259.9133,1744.164,2125.3708,1786.1268,1630.4043,1245.783,1249.1172,863.8824,1623.1846,1587.0502,2019.5977,1378.6431,1300.7091,1238.0814,1047.0354,1406.4258,1195.0135,1459.4557,778.371,1616.3323,1652.5874,1919.2965,1853.7134,1937.0645,1721.1523,1988.9062,2243.9922,2274.157,1708.0736,1854.2261,1820.0076,
000000000000000000de_0,1748.4344,2542.4678,2486.716,2250.018,2330.4219,1965.0688,1843.7733,1606.7908,1610.5154,1190.5195,2283.1355,2086.5806,2731.705,1514.8784,1802.9027,1593.2281,1311.4427,1662.2478,1861.1636,1623.8372,1307.4034,1950.8185,1853.63,2482.9998,2277.381,2581.4087,2214.3076,2288.208,2907.603,2713.6348,2102.151,2341.3438,2323.6597,
